name,bus,peak_load,annual_consumption,sector
Load_mvgd_1864_lac_166949_agricultural,BusBar_lac_166949,0.611994821252026,2546.1591831087785,agricultural
Load_mvgd_1864_lac_166949_industrial,BusBar_lac_166949,0.3449306358163374,2613.1108773964957,industrial
Load_mvgd_1864_lac_166949_residential,BusBar_lac_166949,7.112036668600327,33277.35667509044,residential
Load_mvgd_1864_lac_166949_retail,BusBar_lac_166949,0.6581836149787814,2737.868614720388,retail
Load_mvgd_1864_lvgd_249743_1,BranchTee_mvgd_1864_lvgd_249743_2,0.0011677125458601654,5.463749512727707,residential
Load_mvgd_1864_lvgd_249743_2,BranchTee_mvgd_1864_lvgd_249743_4,0.0011677125458601654,5.463749512727707,residential
Load_mvgd_1864_lvgd_249743_3,BranchTee_mvgd_1864_lvgd_249743_6,0.0011677125458601654,5.463749512727707,residential
Load_mvgd_1864_lvgd_249743_4,BranchTee_mvgd_1864_lvgd_249743_8,0.0011677125458601654,5.463749512727707,residential
Load_mvgd_1864_lvgd_249743_5,BranchTee_mvgd_1864_lvgd_249743_10,0.0011677125458601654,5.463749512727707,residential
Load_mvgd_1864_lvgd_249743_6,BranchTee_mvgd_1864_lvgd_249743_12,0.0011677125458601654,5.463749512727707,residential
Load_mvgd_1864_lvgd_249743_7,BranchTee_mvgd_1864_lvgd_249743_14,0.0011677125458601654,5.463749512727707,residential
Load_mvgd_1864_lvgd_249743_8,BranchTee_mvgd_1864_lvgd_249743_16,0.0011677125458601654,5.463749512727707,residential
Load_mvgd_1864_lvgd_249743_9,BranchTee_mvgd_1864_lvgd_249743_18,0.0011677125458601654,5.463749512727707,residential
Load_mvgd_1864_lvgd_249743_10,BranchTee_mvgd_1864_lvgd_249743_20,0.0011677125458601654,5.463749512727707,residential
Load_mvgd_1864_lvgd_249797_1,BranchTee_mvgd_1864_lvgd_249797_2,0.0012233179051868402,5.723928060952836,residential
Load_mvgd_1864_lvgd_249797_2,BranchTee_mvgd_1864_lvgd_249797_4,0.0012233179051868402,5.723928060952836,residential
Load_mvgd_1864_lvgd_249797_3,BranchTee_mvgd_1864_lvgd_249797_6,0.0012233179051868402,5.723928060952836,residential
Load_mvgd_1864_lvgd_511848_1,BranchTee_mvgd_1864_lvgd_511848_2,0.0011525474478619815,5.392791726848127,residential
Load_mvgd_1864_lvgd_511848_2,BranchTee_mvgd_1864_lvgd_511848_4,0.0011525474478619815,5.392791726848127,residential
Load_mvgd_1864_lvgd_511848_3,BranchTee_mvgd_1864_lvgd_511848_6,0.0011525474478619815,5.392791726848127,residential
Load_mvgd_1864_lvgd_511848_4,BranchTee_mvgd_1864_lvgd_511848_8,0.0011525474478619815,5.392791726848127,residential
Load_mvgd_1864_lvgd_511848_5,BranchTee_mvgd_1864_lvgd_511848_10,0.0011525474478619815,5.392791726848127,residential
Load_mvgd_1864_lvgd_511848_6,BranchTee_mvgd_1864_lvgd_511848_12,0.0011525474478619815,5.392791726848127,residential
Load_mvgd_1864_lvgd_511848_7,BranchTee_mvgd_1864_lvgd_511848_14,0.0011525474478619815,5.392791726848127,residential
Load_mvgd_1864_lvgd_511848_8,BranchTee_mvgd_1864_lvgd_511848_16,0.0011525474478619815,5.392791726848127,residential
Load_mvgd_1864_lvgd_511848_9,BranchTee_mvgd_1864_lvgd_511848_18,0.0011525474478619815,5.392791726848127,residential
Load_mvgd_1864_lvgd_511848_10,BranchTee_mvgd_1864_lvgd_511848_20,0.0011525474478619815,5.392791726848127,residential
Load_mvgd_1864_lvgd_511848_11,BranchTee_mvgd_1864_lvgd_511848_22,0.0011525474478619815,5.392791726848127,residential
Load_mvgd_1864_lvgd_434174_1,BranchTee_mvgd_1864_lvgd_434174_2,0.05199928166088555,216.3391648397635,agricultural
Load_mvgd_1864_lvgd_434174_2,BranchTee_mvgd_1864_lvgd_434174_4,0.0010008964678801418,4.68321386805232,residential
Load_mvgd_1864_lvgd_435942_1,BranchTee_mvgd_1864_lvgd_435942_2,0.0010008964678801418,4.68321386805232,residential
Load_mvgd_1864_lvgd_250028_1,BranchTee_mvgd_1864_lvgd_250028_2,0.001173464824411201,5.490664534957894,residential
Load_mvgd_1864_lvgd_250028_2,BranchTee_mvgd_1864_lvgd_250028_4,0.001173464824411201,5.490664534957894,residential
Load_mvgd_1864_lvgd_250028_3,BranchTee_mvgd_1864_lvgd_250028_6,0.001173464824411201,5.490664534957894,residential
Load_mvgd_1864_lvgd_250028_4,BranchTee_mvgd_1864_lvgd_250028_8,0.001173464824411201,5.490664534957894,residential
Load_mvgd_1864_lvgd_250028_5,BranchTee_mvgd_1864_lvgd_250028_10,0.001173464824411201,5.490664534957894,residential
Load_mvgd_1864_lvgd_250028_6,BranchTee_mvgd_1864_lvgd_250028_12,0.001173464824411201,5.490664534957894,residential
Load_mvgd_1864_lvgd_250028_7,BranchTee_mvgd_1864_lvgd_250028_14,0.001173464824411201,5.490664534957894,residential
Load_mvgd_1864_lvgd_250028_8,BranchTee_mvgd_1864_lvgd_250028_16,0.001173464824411201,5.490664534957894,residential
Load_mvgd_1864_lvgd_250028_9,BranchTee_mvgd_1864_lvgd_250028_18,0.001173464824411201,5.490664534957894,residential
Load_mvgd_1864_lvgd_250028_10,BranchTee_mvgd_1864_lvgd_250028_20,0.001173464824411201,5.490664534957894,residential
Load_mvgd_1864_lvgd_250028_11,BranchTee_mvgd_1864_lvgd_250028_22,0.001173464824411201,5.490664534957894,residential
