name,x,y,mv_grid_id,lv_grid_id,v_nom,in_building
Busbar_mvgd_1605_MV,8.23641705428854,50.028301119739574,1605,,10,False
BusBar_mvgd_1605_lvgd_105132_MV,8.232576564491678,50.029208005071595,1605,,10,False
BusBar_mvgd_1605_lvgd_394025_MV,8.225189774035533,50.03026286401807,1605,,10,False
virtual_BusBar_mvgd_1605_lvgd_394025_MV,8.225189774035533,50.03026286401807,1605,,10,False
BusBar_mvgd_1605_lvgd_394025_LV,8.225189774035533,50.03026286401807,1605,394025,0.4,False
BranchTee_mvgd_1605_lvgd_394025_1,,,1605,394025,0.4,False
BranchTee_mvgd_1605_lvgd_394025_2,,,1605,394025,0.4,True
Bus_mvgd_1605_lvgd_394025_loa_1,,,1605,394025,0.4,False
BusBar_mvgd_1605_lvgd_105132_LV,8.232576564491678,50.029208005071595,1605,105132,0.4,False
BranchTee_mvgd_1605_lvgd_105132_1,,,1605,105132,0.4,False
BranchTee_mvgd_1605_lvgd_105132_2,,,1605,105132,0.4,True
Bus_mvgd_1605_lvgd_105132_loa_1,,,1605,105132,0.4,False
BranchTee_mvgd_1605_lvgd_105132_3,,,1605,105132,0.4,False
BranchTee_mvgd_1605_lvgd_105132_4,,,1605,105132,0.4,True
Bus_mvgd_1605_lvgd_105132_loa_2,,,1605,105132,0.4,False
