name,srid,mv_grid_district_geom,mv_grid_district_population
1605,4326,"MULTIPOLYGON (((8.213402837100212 50.03272211947623, 8.214526741526727 50.03253289204011, 8.218133578928603 50.03202278424093, 8.222193741665714 50.03170850557987, 8.225380823476494 50.03159632731813, 8.229463482521918 50.03142603802633, 8.232690052402937 50.03099949534776, 8.234702756687948 50.03055405289648, 8.236407492254544 50.03013078725331, 8.241167703161503 50.02861254715873, 8.241787834487635 50.02845124577577, 8.242606249304222 50.02821205928627, 8.243453218007739 50.02795532036854, 8.244553933874659 50.02763053874124, 8.246355573266179 50.02646215717122, 8.246412693514246 50.02642706265038, 8.231237432329193 50.02762234695853, 8.213402837100212 50.03272211947623)))",0
