name,bus0,bus1,length,r,x,s_nom,num_parallel,kind,type_info
Branch_LVStation_mvgd_1605_lvgd_105132_LVStation_mvgd_1605_lvgd_394025,BusBar_mvgd_1605_lvgd_105132_MV,virtual_BusBar_mvgd_1605_lvgd_394025_MV,0.7047612834470839,0.11558085048532177,0.08413476908325117,6.1834213830208915,1,cable,NA2XS2Y 3x1x185 RM/25
Branch_LVStation_mvgd_1605_lvgd_105132_MVStation_mvgd_1605,Busbar_mvgd_1605_MV,BusBar_mvgd_1605_lvgd_105132_MV,0.38101467174413717,0.0624864061660385,0.0454857299591297,6.1834213830208915,1,cable,NA2XS2Y 3x1x185 RM/25
Branch_LVStation_mvgd_1605_lvgd_394025_MVStation_mvgd_1605,Busbar_mvgd_1605_MV,BusBar_mvgd_1605_lvgd_394025_MV,1.0835855207267624,0.17770802539918903,0.12935900383515578,6.1834213830208915,1,cable,NA2XS2Y 3x1x185 RM/25
Branch_LVCableDist_mvgd_1605_lvgd_394025_1_LVCableDist_mvgd_1605_lvgd_394025_2,BranchTee_mvgd_1605_lvgd_394025_1,BranchTee_mvgd_1605_lvgd_394025_2,0.018,0.008081999999999999,0.0015268140296446396,0.09976612651596732,1,cable,NAYY 4x1x50
Branch_LVCableDist_mvgd_1605_lvgd_394025_1_LVStation_mvgd_1605_lvgd_394025,BusBar_mvgd_1605_lvgd_394025_LV,BranchTee_mvgd_1605_lvgd_394025_1,0.135,0.02781,0.010857344210806325,0.1905255888325765,1,cable,NAYY 4x1x150
Branch_LVCableDist_mvgd_1605_lvgd_394025_2_Load_mvgd_1605_lvgd_394025_1,BranchTee_mvgd_1605_lvgd_394025_2,Bus_mvgd_1605_lvgd_394025_loa_1,0.001,0.000449,8.482300164692443e-05,0.09976612651596732,1,cable,NAYY 4x1x50
Branch_LVCableDist_mvgd_1605_lvgd_105132_1_LVCableDist_mvgd_1605_lvgd_105132_2,BranchTee_mvgd_1605_lvgd_105132_1,BranchTee_mvgd_1605_lvgd_105132_2,0.018,0.008081999999999999,0.0015268140296446396,0.09976612651596732,1,cable,NAYY 4x1x50
Branch_LVCableDist_mvgd_1605_lvgd_105132_1_LVCableDist_mvgd_1605_lvgd_105132_3,BranchTee_mvgd_1605_lvgd_105132_1,BranchTee_mvgd_1605_lvgd_105132_3,0.175,0.03605,0.014074335088082273,0.1905255888325765,1,cable,NAYY 4x1x150
Branch_LVCableDist_mvgd_1605_lvgd_105132_1_LVStation_mvgd_1605_lvgd_105132,BusBar_mvgd_1605_lvgd_105132_LV,BranchTee_mvgd_1605_lvgd_105132_1,0.175,0.03605,0.014074335088082273,0.1905255888325765,1,cable,NAYY 4x1x150
Branch_LVCableDist_mvgd_1605_lvgd_105132_2_Load_mvgd_1605_lvgd_105132_1,BranchTee_mvgd_1605_lvgd_105132_2,Bus_mvgd_1605_lvgd_105132_loa_1,0.001,0.000449,8.482300164692443e-05,0.09976612651596732,1,cable,NAYY 4x1x50
Branch_LVCableDist_mvgd_1605_lvgd_105132_3_LVCableDist_mvgd_1605_lvgd_105132_4,BranchTee_mvgd_1605_lvgd_105132_3,BranchTee_mvgd_1605_lvgd_105132_4,0.033,0.014817,0.002799159054348506,0.09976612651596732,1,cable,NAYY 4x1x50
Branch_LVCableDist_mvgd_1605_lvgd_105132_4_Load_mvgd_1605_lvgd_105132_2,BranchTee_mvgd_1605_lvgd_105132_4,Bus_mvgd_1605_lvgd_105132_loa_2,0.001,0.000449,8.482300164692443e-05,0.09976612651596732,1,cable,NAYY 4x1x50
