name,bus0,bus1,s_nom,r,x,type,type_info
Transformer_mv_grid_1605_1,Busbar_mvgd_1605_HV,Busbar_mvgd_1605_MV,25.0,,,25 MVA 110/10 kV,25 MVA 110/10 kV
Transformer_mv_grid_1605_2,Busbar_mvgd_1605_HV,Busbar_mvgd_1605_MV,25.0,,,25 MVA 110/10 kV,25 MVA 110/10 kV
