name,x,y,mv_grid_id,lv_grid_id,v_nom,in_building
Busbar_mvgd_1003_MV,11.061529339334225,49.38576703599474,1003,,10,False
BusBar_lac_63058,11.04076381248154,49.37302084263783,1003,63058.0,0.4,False
BusBar_mvgd_1003_lvgd_75564_MV,11.0955420529078,49.36941508028644,1003,,10,False
BusBar_mvgd_1003_lvgd_75565_MV,11.095614643612695,49.372652275483595,1003,,10,False
BusBar_mvgd_1003_lvgd_75566_MV,11.100570149303264,49.37260394467185,1003,,10,False
BusBar_mvgd_1003_lvgd_506583_MV,11.097529771481666,49.3775215291792,1003,,10,False
BusBar_mvgd_1003_lvgd_87693_MV,11.08454002434153,49.39852407877433,1003,,10,False
BusBar_mvgd_1003_lvgd_442871_MV,11.023213778312066,49.3896816122749,1003,,10,False
BusBar_mvgd_1003_lvgd_485583_MV,11.024803892067718,49.39452097255665,1003,,10,False
BusBar_mvgd_1003_lvgd_485584_MV,11.022446824251286,49.38423226960254,1003,,10,False
BusBar_mvgd_1003_lvgd_443321_MV,11.06479933051836,49.39746898141938,1003,,10,False
BusBar_mvgd_1003_lvgd_77572_MV,11.0718465967972,49.35795075581973,1003,,10,False
BusBar_mvgd_1003_lvgd_77216_MV,11.081317126971745,49.34531064778714,1003,,10,False
BusBar_mvgd_1003_lvgd_78649_MV,11.055512594943284,49.396113792003476,1003,,10,False
BusBar_mvgd_1003_lvgd_78648_MV,11.050485011208961,49.39292294167513,1003,,10,False
BusBar_lac_57886,11.075805584532848,49.37199237932772,1003,57886.0,0.4,False
BusBar_mvgd_1003_lvgd_443426_MV,11.075382796323384,49.384668824492515,1003,,10,False
BusBar_mvgd_1003_lvgd_114468_MV,11.041500844982716,49.35490726084963,1003,,10,False
BusBar_mvgd_1003_lvgd_494176_MV,11.046490719718971,49.35075620432963,1003,,10,False
BusBar_mvgd_1003_lvgd_443159_MV,11.048009955480516,49.34756011980424,1003,,10,False
BusBar_mvgd_1003_lvgd_74750_MV,11.098785102536008,49.35620697002426,1003,,10,False
BusBar_mvgd_1003_lvgd_74749_MV,11.098712338928088,49.35296975821888,1003,,10,False
BusBar_mvgd_1003_lvgd_74755_MV,11.108766197269144,49.35934701693809,1003,,10,False
BusBar_mvgd_1003_lvgd_74753_MV,11.103738938559887,49.35615850218696,1003,,10,False
BusBar_mvgd_1003_lvgd_74754_MV,11.103812042278678,49.35939570649477,1003,,10,False
BusBar_mvgd_1003_lvgd_74746_MV,11.093758821861147,49.35301800437005,1003,,10,False
BusBar_mvgd_1003_lvgd_74747_MV,11.093831257540279,49.35625521985508,1003,,10,False
BusBar_mvgd_1003_lvgd_74748_MV,11.098639587446996,49.34973254261021,1003,,10,False
BusBar_mvgd_1003_lvgd_74751_MV,11.098857878273654,49.35944417802898,1003,,10,False
BusBar_mvgd_1003_lvgd_74752_MV,11.103665847025464,49.35292129407782,1003,,10,False
BranchTee_mvgd_1003_1,11.087323955713721,49.36552091810874,1003,,10,False
BranchTee_mvgd_1003_2,11.077954845370499,49.37287732807724,1003,,10,False
BranchTee_mvgd_1003_3,11.084749338759643,49.36754274350582,1003,,10,False
BranchTee_mvgd_1003_4,11.09936296021262,49.35606376480638,1003,,10,False
