name,bus0,bus1,s_nom,r,x,type,type_info
Transformer_mv_grid_1003_1,Busbar_mvgd_1003_HV,Busbar_mvgd_1003_MV,63.0,,,63 MVA 110/10 kV,63 MVA 110/10 kV
Transformer_mv_grid_1003_2,Busbar_mvgd_1003_HV,Busbar_mvgd_1003_MV,63.0,,,63 MVA 110/10 kV,63 MVA 110/10 kV
