name,srid,mv_grid_district_geom,mv_grid_district_population
2338,4326,"MULTIPOLYGON (((12.44291136142555 50.7486126515283, 12.52265393892746 50.75397450234195, 12.49151469287501 50.73800344556707, 12.44291136142555 50.7486126515283)))",0
