name,bus0,bus1,length,r,x,s_nom,num_parallel,kind,type_info
Branch_LVCableDist_mvgd_2338_lvgd_461980_5_LVCableDist_mvgd_2338_lvgd_461980_6,BranchTee_mvgd_2338_lvgd_461980_5,BranchTee_mvgd_2338_lvgd_461980_6,0.018,0.008081999999999999,0.0015268140296446396,0.09976612651596732,1,cable,NAYY 4x1x50
Branch_LVCableDist_mvgd_2338_lvgd_461980_5_LVCableDist_mvgd_2338_lvgd_461980_7,BranchTee_mvgd_2338_lvgd_461980_5,BranchTee_mvgd_2338_lvgd_461980_7,0.052,0.010712,0.004182088140458733,0.1905255888325765,1,cable,NAYY 4x1x150
Branch_LVCableDist_mvgd_2338_lvgd_461980_6_Load_mvgd_2338_lvgd_461980_3,BranchTee_mvgd_2338_lvgd_461980_6,Bus_mvgd_2338_lvgd_461980_loa_3,0.001,0.000449,8.482300164692443e-05,0.09976612651596732,1,cable,NAYY 4x1x50
Branch_LVCableDist_mvgd_2338_lvgd_461980_7_LVCableDist_mvgd_2338_lvgd_461980_8,BranchTee_mvgd_2338_lvgd_461980_7,BranchTee_mvgd_2338_lvgd_461980_8,0.033,0.014817,0.002799159054348506,0.09976612651596732,1,cable,NAYY 4x1x50
Branch_LVCableDist_mvgd_2338_lvgd_461980_7_LVCableDist_mvgd_2338_lvgd_461980_9,BranchTee_mvgd_2338_lvgd_461980_7,BranchTee_mvgd_2338_lvgd_461980_9,0.052,0.010712,0.004182088140458733,0.1905255888325765,1,cable,NAYY 4x1x150
Branch_LVCableDist_mvgd_2338_lvgd_461980_8_Load_mvgd_2338_lvgd_461980_4,BranchTee_mvgd_2338_lvgd_461980_8,Bus_mvgd_2338_lvgd_461980_loa_4,0.001,0.000449,8.482300164692443e-05,0.09976612651596732,1,cable,NAYY 4x1x50
Branch_LVCableDist_mvgd_2338_lvgd_461258_1_LVCableDist_mvgd_2338_lvgd_461258_2,BranchTee_mvgd_2338_lvgd_461258_1,BranchTee_mvgd_2338_lvgd_461258_2,0.03,0.026039999999999997,0.002554114827368502,0.08521689973238876,1,cable,NAYY 4x1x35
Branch_LVCableDist_mvgd_2338_lvgd_461258_1_LVStation_mvgd_2338_lvgd_461258,BusBar_mvgd_2338_lvgd_461258_LV,BranchTee_mvgd_2338_lvgd_461258_1,0.1,0.0125,0.007979645340118077,0.25218659758202855,1,cable,NAYY 4x1x240
Branch_LVCableDist_mvgd_2338_lvgd_461258_2_Load_mvgd_2338_lvgd_461258_1,BranchTee_mvgd_2338_lvgd_461258_2,Bus_mvgd_2338_lvgd_461258_loa_1,0.001,0.0008680000000000001,8.513716091228341e-05,0.08521689973238876,1,cable,NAYY 4x1x35
Branch_LVCableDist_mvgd_2338_lvgd_177066_1_LVCableDist_mvgd_2338_lvgd_177066_2,BranchTee_mvgd_2338_lvgd_177066_1,BranchTee_mvgd_2338_lvgd_177066_2,0.018,0.008081999999999999,0.0015268140296446396,0.09976612651596732,1,cable,NAYY 4x1x50
Branch_LVCableDist_mvgd_2338_lvgd_177066_1_LVStation_mvgd_2338_lvgd_177066,BusBar_mvgd_2338_lvgd_177066_LV,BranchTee_mvgd_2338_lvgd_177066_1,0.135,0.02781,0.010857344210806325,0.1905255888325765,1,cable,NAYY 4x1x150
Branch_LVCableDist_mvgd_2338_lvgd_177066_2_Load_mvgd_2338_lvgd_177066_1,BranchTee_mvgd_2338_lvgd_177066_2,Bus_mvgd_2338_lvgd_177066_loa_1,0.001,0.000449,8.482300164692443e-05,0.09976612651596732,1,cable,NAYY 4x1x50
Branch_LVCableDist_mvgd_2338_lvgd_177066_3_LVCableDist_mvgd_2338_lvgd_177066_4,BranchTee_mvgd_2338_lvgd_177066_3,BranchTee_mvgd_2338_lvgd_177066_4,0.018,0.008081999999999999,0.0015268140296446396,0.09976612651596732,1,cable,NAYY 4x1x50
Branch_LVCableDist_mvgd_2338_lvgd_177066_3_LVCableDist_mvgd_2338_lvgd_177066_5,BranchTee_mvgd_2338_lvgd_177066_3,BranchTee_mvgd_2338_lvgd_177066_5,0.175,0.03605,0.014074335088082273,0.1905255888325765,1,cable,NAYY 4x1x150
Branch_LVCableDist_mvgd_2338_lvgd_177066_3_LVStation_mvgd_2338_lvgd_177066,BusBar_mvgd_2338_lvgd_177066_LV,BranchTee_mvgd_2338_lvgd_177066_3,0.175,0.03605,0.014074335088082273,0.1905255888325765,1,cable,NAYY 4x1x150
Branch_LVCableDist_mvgd_2338_lvgd_177066_4_Load_mvgd_2338_lvgd_177066_2,BranchTee_mvgd_2338_lvgd_177066_4,Bus_mvgd_2338_lvgd_177066_loa_2,0.001,0.000449,8.482300164692443e-05,0.09976612651596732,1,cable,NAYY 4x1x50
Branch_LVCableDist_mvgd_2338_lvgd_177066_5_LVCableDist_mvgd_2338_lvgd_177066_6,BranchTee_mvgd_2338_lvgd_177066_5,BranchTee_mvgd_2338_lvgd_177066_6,0.033,0.014817,0.002799159054348506,0.09976612651596732,1,cable,NAYY 4x1x50
Branch_LVCableDist_mvgd_2338_lvgd_177066_6_Load_mvgd_2338_lvgd_177066_3,BranchTee_mvgd_2338_lvgd_177066_6,Bus_mvgd_2338_lvgd_177066_loa_3,0.001,0.000449,8.482300164692443e-05,0.09976612651596732,1,cable,NAYY 4x1x50
