name,bus0,bus1,length,r,x,s_nom,num_parallel,kind,type_info
Branch_LVStation_mvgd_3150_lvgd_299229_LVStation_mvgd_3150_lvgd_427803,BusBar_mvgd_3150_lvgd_299229_MV,BusBar_mvgd_3150_lvgd_427803_MV,0.5560455860251754,0.09119147610812876,0.06638101166847346,6.1834213830208915,1,cable,NA2XS2Y 3x1x185 RM/25
Branch_LVStation_mvgd_3150_lvgd_299229_MVCableDist_mvgd_3150_26,BusBar_mvgd_3150_lvgd_299229_MV,BranchTee_mvgd_3150_26,0.28586244209255124,0.046881440503178405,0.03412640722457747,6.1834213830208915,1,cable,NA2XS2Y 3x1x185 RM/25
Branch_LVStation_mvgd_3150_lvgd_300163_MVCableDist_mvgd_3150_11,BusBar_mvgd_3150_lvgd_300163_MV,BranchTee_mvgd_3150_11,0.5705631136248923,0.09357235063448234,0.06811412167458465,6.1834213830208915,1,cable,NA2XS2Y 3x1x185 RM/25
Branch_LVStation_mvgd_3150_lvgd_300248_LVStation_mvgd_3150_lvgd_302202,BusBar_mvgd_3150_lvgd_300248_MV,BusBar_mvgd_3150_lvgd_302202_MV,1.767074695943626,0.2898002501347547,0.2109542975585947,6.1834213830208915,1,cable,NA2XS2Y 3x1x185 RM/25
Branch_LVStation_mvgd_3150_lvgd_300248_MVCableDist_mvgd_3150_3,BusBar_mvgd_3150_lvgd_300248_MV,BranchTee_mvgd_3150_3,0.6631130421277606,0.10875053890895274,0.07916278034262977,6.1834213830208915,1,cable,NA2XS2Y 3x1x185 RM/25
Branch_LVStation_mvgd_3150_lvgd_300266_LVStation_mvgd_3150_lvgd_428860,BusBar_mvgd_3150_lvgd_300266_MV,BusBar_mvgd_3150_lvgd_428860_MV,2.0733137119457155,0.34002344875909735,0.2475132707893545,6.1834213830208915,1,cable,NA2XS2Y 3x1x185 RM/25
Branch_LVStation_mvgd_3150_lvgd_300266_LVStation_mvgd_3150_lvgd_429337,BusBar_mvgd_3150_lvgd_300266_MV,BusBar_mvgd_3150_lvgd_429337_MV,0.6219616556896886,0.10200171153310894,0.07425010639651228,6.1834213830208915,1,cable,NA2XS2Y 3x1x185 RM/25
Branch_LVStation_mvgd_3150_lvgd_300266_MVCableDist_mvgd_3150_3,BusBar_mvgd_3150_lvgd_300266_MV,BranchTee_mvgd_3150_3,1.1878545132982004,0.19480814018090487,0.14180669047542202,6.1834213830208915,1,cable,NA2XS2Y 3x1x185 RM/25
Branch_LVStation_mvgd_3150_lvgd_300330_MVCableDist_mvgd_3150_11,BusBar_mvgd_3150_lvgd_300330_MV,BranchTee_mvgd_3150_11,0.15803510889579123,0.025917757858909762,0.01886631361041867,6.1834213830208915,1,cable,NA2XS2Y 3x1x185 RM/25
Branch_LVStation_mvgd_3150_lvgd_300332_LVStation_mvgd_3150_lvgd_300411,BusBar_mvgd_3150_lvgd_300332_MV,BusBar_mvgd_3150_lvgd_300411_MV,1.039420977462218,0.12992762218277726,0.11755574304416734,7.2226518675622176,1,cable,NA2XS2Y 3x1x240 RM/25
Branch_LVStation_mvgd_3150_lvgd_300332_MVCableDist_mvgd_3150_56,BusBar_mvgd_3150_lvgd_300332_MV,BranchTee_mvgd_3150_56,0.306594305152752,0.038324288144094,0.0346749990012127,7.2226518675622176,1,cable,NA2XS2Y 3x1x240 RM/25
Branch_LVStation_mvgd_3150_lvgd_300333_MVCableDist_mvgd_3150_56,BusBar_mvgd_3150_lvgd_300333_MV,BranchTee_mvgd_3150_56,0.24989134539922805,0.031236418174903507,0.02826204533646784,7.2226518675622176,1,cable,NA2XS2Y 3x1x240 RM/25
Branch_LVStation_mvgd_3150_lvgd_300333_MVCableDist_mvgd_3150_58,BusBar_mvgd_3150_lvgd_300333_MV,BranchTee_mvgd_3150_58,1.4034771093209633,0.1754346386651204,0.15872952154047038,7.2226518675622176,1,cable,NA2XS2Y 3x1x240 RM/25
Branch_LVStation_mvgd_3150_lvgd_300334_MVCableDist_mvgd_3150_57,BusBar_mvgd_3150_lvgd_300334_MV,BranchTee_mvgd_3150_57,0.19265983761548539,0.031596213368939606,0.022999831758795233,6.1834213830208915,1,cable,NA2XS2Y 3x1x185 RM/25
Branch_LVStation_mvgd_3150_lvgd_300335_MVCableDist_mvgd_3150_12,BusBar_mvgd_3150_lvgd_300335_MV,BranchTee_mvgd_3150_12,0.8094581819829177,0.1327511418451985,0.09663353936041601,6.1834213830208915,1,cable,NA2XS2Y 3x1x185 RM/25
Branch_LVStation_mvgd_3150_lvgd_300335_MVCableDist_mvgd_3150_57,BusBar_mvgd_3150_lvgd_300335_MV,BranchTee_mvgd_3150_57,0.2761244006544142,0.04528440170732393,0.03296387476576611,6.1834213830208915,1,cable,NA2XS2Y 3x1x185 RM/25
