name,bus0,bus1,s_nom,r,x,type,type_info
Transformer_lv_grid_300332_1,BusBar_mvgd_3150_lvgd_300332_MV,BusBar_mvgd_3150_lvgd_300332_LV,0.16,0.0146875,0.037205877811845804,,0.16 MVA 10/0.4 kV
Transformer_lv_grid_300333_1,BusBar_mvgd_3150_lvgd_300333_MV,BusBar_mvgd_3150_lvgd_300333_LV,0.25,0.013,0.037828560638755476,,0.25 MVA 10/0.4 kV
Transformer_lv_grid_484879_1,BusBar_mvgd_3150_lvgd_484879_MV,BusBar_mvgd_3150_lvgd_484879_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_300334_1,BusBar_mvgd_3150_lvgd_300334_MV,BusBar_mvgd_3150_lvgd_300334_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_300335_1,BusBar_mvgd_3150_lvgd_300335_MV,BusBar_mvgd_3150_lvgd_300335_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_300352_1,BusBar_mvgd_3150_lvgd_300352_MV,BusBar_mvgd_3150_lvgd_300352_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_429217_1,BusBar_mvgd_3150_lvgd_429217_MV,BusBar_mvgd_3150_lvgd_429217_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_300354_1,BusBar_mvgd_3150_lvgd_300354_MV,BusBar_mvgd_3150_lvgd_300354_LV,0.16,0.0146875,0.037205877811845804,,0.16 MVA 10/0.4 kV
Transformer_lv_grid_300355_1,BusBar_mvgd_3150_lvgd_300355_MV,BusBar_mvgd_3150_lvgd_300355_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_300356_1,BusBar_mvgd_3150_lvgd_300356_MV,BusBar_mvgd_3150_lvgd_300356_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_499525_1,BusBar_mvgd_3150_lvgd_499525_MV,BusBar_mvgd_3150_lvgd_499525_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_300357_1,BusBar_mvgd_3150_lvgd_300357_MV,BusBar_mvgd_3150_lvgd_300357_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_300364_1,BusBar_mvgd_3150_lvgd_300364_MV,BusBar_mvgd_3150_lvgd_300364_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_427557_1,BusBar_mvgd_3150_lvgd_427557_MV,BusBar_mvgd_3150_lvgd_427557_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_300375_1,BusBar_mvgd_3150_lvgd_300375_MV,BusBar_mvgd_3150_lvgd_300375_LV,0.25,0.013,0.037828560638755476,,0.25 MVA 10/0.4 kV
Transformer_lv_grid_427567_1,BusBar_mvgd_3150_lvgd_427567_MV,BusBar_mvgd_3150_lvgd_427567_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_300382_1,BusBar_mvgd_3150_lvgd_300382_MV,BusBar_mvgd_3150_lvgd_300382_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_427237_1,BusBar_mvgd_3150_lvgd_427237_MV,BusBar_mvgd_3150_lvgd_427237_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_428521_1,BusBar_mvgd_3150_lvgd_428521_MV,BusBar_mvgd_3150_lvgd_428521_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_427494_1,BusBar_mvgd_3150_lvgd_427494_MV,BusBar_mvgd_3150_lvgd_427494_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_300410_1,BusBar_mvgd_3150_lvgd_300410_MV,BusBar_mvgd_3150_lvgd_300410_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_505826_1,BusBar_mvgd_3150_lvgd_505826_MV,BusBar_mvgd_3150_lvgd_505826_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_427378_1,BusBar_mvgd_3150_lvgd_427378_MV,BusBar_mvgd_3150_lvgd_427378_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_300411_1,BusBar_mvgd_3150_lvgd_300411_MV,BusBar_mvgd_3150_lvgd_300411_LV,0.16,0.0146875,0.037205877811845804,,0.16 MVA 10/0.4 kV
Transformer_lv_grid_300414_1,BusBar_mvgd_3150_lvgd_300414_MV,BusBar_mvgd_3150_lvgd_300414_LV,0.16,0.0146875,0.037205877811845804,,0.16 MVA 10/0.4 kV
Transformer_lv_grid_300461_1,BusBar_mvgd_3150_lvgd_300461_MV,BusBar_mvgd_3150_lvgd_300461_LV,0.25,0.013,0.037828560638755476,,0.25 MVA 10/0.4 kV
Transformer_lv_grid_429264_1,BusBar_mvgd_3150_lvgd_429264_MV,BusBar_mvgd_3150_lvgd_429264_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_300493_1,BusBar_mvgd_3150_lvgd_300493_MV,BusBar_mvgd_3150_lvgd_300493_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_428860_1,BusBar_mvgd_3150_lvgd_428860_MV,BusBar_mvgd_3150_lvgd_428860_LV,0.16,0.0146875,0.037205877811845804,,0.16 MVA 10/0.4 kV
Transformer_lv_grid_428582_1,BusBar_mvgd_3150_lvgd_428582_MV,BusBar_mvgd_3150_lvgd_428582_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_428696_1,BusBar_mvgd_3150_lvgd_428696_MV,BusBar_mvgd_3150_lvgd_428696_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_427957_1,BusBar_mvgd_3150_lvgd_427957_MV,BusBar_mvgd_3150_lvgd_427957_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_429927_1,BusBar_mvgd_3150_lvgd_429927_MV,BusBar_mvgd_3150_lvgd_429927_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_300513_1,BusBar_mvgd_3150_lvgd_300513_MV,BusBar_mvgd_3150_lvgd_300513_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_300514_1,BusBar_mvgd_3150_lvgd_300514_MV,BusBar_mvgd_3150_lvgd_300514_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_300515_1,BusBar_mvgd_3150_lvgd_300515_MV,BusBar_mvgd_3150_lvgd_300515_LV,0.16,0.0146875,0.037205877811845804,,0.16 MVA 10/0.4 kV
Transformer_lv_grid_300574_1,BusBar_mvgd_3150_lvgd_300574_MV,BusBar_mvgd_3150_lvgd_300574_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_300575_1,BusBar_mvgd_3150_lvgd_300575_MV,BusBar_mvgd_3150_lvgd_300575_LV,0.16,0.0146875,0.037205877811845804,,0.16 MVA 10/0.4 kV
Transformer_lv_grid_300576_1,BusBar_mvgd_3150_lvgd_300576_MV,BusBar_mvgd_3150_lvgd_300576_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_300577_1,BusBar_mvgd_3150_lvgd_300577_MV,BusBar_mvgd_3150_lvgd_300577_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_300578_1,BusBar_mvgd_3150_lvgd_300578_MV,BusBar_mvgd_3150_lvgd_300578_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_505854_1,BusBar_mvgd_3150_lvgd_505854_MV,BusBar_mvgd_3150_lvgd_505854_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_429494_1,BusBar_mvgd_3150_lvgd_429494_MV,BusBar_mvgd_3150_lvgd_429494_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_300589_1,BusBar_mvgd_3150_lvgd_300589_MV,BusBar_mvgd_3150_lvgd_300589_LV,0.4,0.0115,0.03831122550898105,,0.4 MVA 10/0.4 kV
Transformer_lv_grid_428045_1,BusBar_mvgd_3150_lvgd_428045_MV,BusBar_mvgd_3150_lvgd_428045_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_427952_1,BusBar_mvgd_3150_lvgd_427952_MV,BusBar_mvgd_3150_lvgd_427952_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_428745_1,BusBar_mvgd_3150_lvgd_428745_MV,BusBar_mvgd_3150_lvgd_428745_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_428640_1,BusBar_mvgd_3150_lvgd_428640_MV,BusBar_mvgd_3150_lvgd_428640_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_428412_1,BusBar_mvgd_3150_lvgd_428412_MV,BusBar_mvgd_3150_lvgd_428412_LV,0.16,0.0146875,0.037205877811845804,,0.16 MVA 10/0.4 kV
Transformer_lv_grid_428501_1,BusBar_mvgd_3150_lvgd_428501_MV,BusBar_mvgd_3150_lvgd_428501_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_300614_1,BusBar_mvgd_3150_lvgd_300614_MV,BusBar_mvgd_3150_lvgd_300614_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_516463_1,BusBar_mvgd_3150_lvgd_516463_MV,BusBar_mvgd_3150_lvgd_516463_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_300615_1,BusBar_mvgd_3150_lvgd_300615_MV,BusBar_mvgd_3150_lvgd_300615_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_300616_1,BusBar_mvgd_3150_lvgd_300616_MV,BusBar_mvgd_3150_lvgd_300616_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_300617_1,BusBar_mvgd_3150_lvgd_300617_MV,BusBar_mvgd_3150_lvgd_300617_LV,0.25,0.013,0.037828560638755476,,0.25 MVA 10/0.4 kV
Transformer_lv_grid_491137_1,BusBar_mvgd_3150_lvgd_491137_MV,BusBar_mvgd_3150_lvgd_491137_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_491138_1,BusBar_mvgd_3150_lvgd_491138_MV,BusBar_mvgd_3150_lvgd_491138_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_429615_1,BusBar_mvgd_3150_lvgd_429615_MV,BusBar_mvgd_3150_lvgd_429615_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_427554_1,BusBar_mvgd_3150_lvgd_427554_MV,BusBar_mvgd_3150_lvgd_427554_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_427673_1,BusBar_mvgd_3150_lvgd_427673_MV,BusBar_mvgd_3150_lvgd_427673_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_427803_1,BusBar_mvgd_3150_lvgd_427803_MV,BusBar_mvgd_3150_lvgd_427803_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_428383_1,BusBar_mvgd_3150_lvgd_428383_MV,BusBar_mvgd_3150_lvgd_428383_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_300626_1,BusBar_mvgd_3150_lvgd_300626_MV,BusBar_mvgd_3150_lvgd_300626_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_428251_1,BusBar_mvgd_3150_lvgd_428251_MV,BusBar_mvgd_3150_lvgd_428251_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_430075_1,BusBar_mvgd_3150_lvgd_430075_MV,BusBar_mvgd_3150_lvgd_430075_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_429009_1,BusBar_mvgd_3150_lvgd_429009_MV,BusBar_mvgd_3150_lvgd_429009_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_429196_1,BusBar_mvgd_3150_lvgd_429196_MV,BusBar_mvgd_3150_lvgd_429196_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_300656_1,BusBar_mvgd_3150_lvgd_300656_MV,BusBar_mvgd_3150_lvgd_300656_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_427772_1,BusBar_mvgd_3150_lvgd_427772_MV,BusBar_mvgd_3150_lvgd_427772_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_300661_1,BusBar_mvgd_3150_lvgd_300661_MV,BusBar_mvgd_3150_lvgd_300661_LV,0.16,0.0146875,0.037205877811845804,,0.16 MVA 10/0.4 kV
Transformer_lv_grid_300662_1,BusBar_mvgd_3150_lvgd_300662_MV,BusBar_mvgd_3150_lvgd_300662_LV,0.16,0.0146875,0.037205877811845804,,0.16 MVA 10/0.4 kV
Transformer_lv_grid_300663_1,BusBar_mvgd_3150_lvgd_300663_MV,BusBar_mvgd_3150_lvgd_300663_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_300664_1,BusBar_mvgd_3150_lvgd_300664_MV,BusBar_mvgd_3150_lvgd_300664_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_512213_1,BusBar_mvgd_3150_lvgd_512213_MV,BusBar_mvgd_3150_lvgd_512213_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_428259_1,BusBar_mvgd_3150_lvgd_428259_MV,BusBar_mvgd_3150_lvgd_428259_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_428250_1,BusBar_mvgd_3150_lvgd_428250_MV,BusBar_mvgd_3150_lvgd_428250_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_428313_1,BusBar_mvgd_3150_lvgd_428313_MV,BusBar_mvgd_3150_lvgd_428313_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_428351_1,BusBar_mvgd_3150_lvgd_428351_MV,BusBar_mvgd_3150_lvgd_428351_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_300665_1,BusBar_mvgd_3150_lvgd_300665_MV,BusBar_mvgd_3150_lvgd_300665_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_300666_1,BusBar_mvgd_3150_lvgd_300666_MV,BusBar_mvgd_3150_lvgd_300666_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_428322_1,BusBar_mvgd_3150_lvgd_428322_MV,BusBar_mvgd_3150_lvgd_428322_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_300668_1,BusBar_mvgd_3150_lvgd_300668_MV,BusBar_mvgd_3150_lvgd_300668_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_300669_1,BusBar_mvgd_3150_lvgd_300669_MV,BusBar_mvgd_3150_lvgd_300669_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_300670_1,BusBar_mvgd_3150_lvgd_300670_MV,BusBar_mvgd_3150_lvgd_300670_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_516464_1,BusBar_mvgd_3150_lvgd_516464_MV,BusBar_mvgd_3150_lvgd_516464_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_429954_1,BusBar_mvgd_3150_lvgd_429954_MV,BusBar_mvgd_3150_lvgd_429954_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_428380_1,BusBar_mvgd_3150_lvgd_428380_MV,BusBar_mvgd_3150_lvgd_428380_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_300712_1,BusBar_mvgd_3150_lvgd_300712_MV,BusBar_mvgd_3150_lvgd_300712_LV,0.4,0.0115,0.03831122550898105,,0.4 MVA 10/0.4 kV
Transformer_lv_grid_300713_1,BusBar_mvgd_3150_lvgd_300713_MV,BusBar_mvgd_3150_lvgd_300713_LV,0.16,0.0146875,0.037205877811845804,,0.16 MVA 10/0.4 kV
Transformer_lv_grid_429878_1,BusBar_mvgd_3150_lvgd_429878_MV,BusBar_mvgd_3150_lvgd_429878_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_300785_1,BusBar_mvgd_3150_lvgd_300785_MV,BusBar_mvgd_3150_lvgd_300785_LV,0.16,0.0146875,0.037205877811845804,,0.16 MVA 10/0.4 kV
Transformer_lv_grid_300807_1,BusBar_mvgd_3150_lvgd_300807_MV,BusBar_mvgd_3150_lvgd_300807_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_300944_1,BusBar_mvgd_3150_lvgd_300944_MV,BusBar_mvgd_3150_lvgd_300944_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_300945_1,BusBar_mvgd_3150_lvgd_300945_MV,BusBar_mvgd_3150_lvgd_300945_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_300946_1,BusBar_mvgd_3150_lvgd_300946_MV,BusBar_mvgd_3150_lvgd_300946_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_493261_1,BusBar_mvgd_3150_lvgd_493261_MV,BusBar_mvgd_3150_lvgd_493261_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_493262_1,BusBar_mvgd_3150_lvgd_493262_MV,BusBar_mvgd_3150_lvgd_493262_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_430077_1,BusBar_mvgd_3150_lvgd_430077_MV,BusBar_mvgd_3150_lvgd_430077_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_301227_1,BusBar_mvgd_3150_lvgd_301227_MV,BusBar_mvgd_3150_lvgd_301227_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_301228_1,BusBar_mvgd_3150_lvgd_301228_MV,BusBar_mvgd_3150_lvgd_301228_LV,0.25,0.013,0.037828560638755476,,0.25 MVA 10/0.4 kV
Transformer_lv_grid_301229_1,BusBar_mvgd_3150_lvgd_301229_MV,BusBar_mvgd_3150_lvgd_301229_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_505862_1,BusBar_mvgd_3150_lvgd_505862_MV,BusBar_mvgd_3150_lvgd_505862_LV,0.16,0.0146875,0.037205877811845804,,0.16 MVA 10/0.4 kV
Transformer_lv_grid_429665_1,BusBar_mvgd_3150_lvgd_429665_MV,BusBar_mvgd_3150_lvgd_429665_LV,0.16,0.0146875,0.037205877811845804,,0.16 MVA 10/0.4 kV
Transformer_lv_grid_429712_1,BusBar_mvgd_3150_lvgd_429712_MV,BusBar_mvgd_3150_lvgd_429712_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_429781_1,BusBar_mvgd_3150_lvgd_429781_MV,BusBar_mvgd_3150_lvgd_429781_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_429913_1,BusBar_mvgd_3150_lvgd_429913_MV,BusBar_mvgd_3150_lvgd_429913_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_301246_1,BusBar_mvgd_3150_lvgd_301246_MV,BusBar_mvgd_3150_lvgd_301246_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_514420_1,BusBar_mvgd_3150_lvgd_514420_MV,BusBar_mvgd_3150_lvgd_514420_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_301259_1,BusBar_mvgd_3150_lvgd_301259_MV,BusBar_mvgd_3150_lvgd_301259_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_301260_1,BusBar_mvgd_3150_lvgd_301260_MV,BusBar_mvgd_3150_lvgd_301260_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_301261_1,BusBar_mvgd_3150_lvgd_301261_MV,BusBar_mvgd_3150_lvgd_301261_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_301262_1,BusBar_mvgd_3150_lvgd_301262_MV,BusBar_mvgd_3150_lvgd_301262_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_301263_1,BusBar_mvgd_3150_lvgd_301263_MV,BusBar_mvgd_3150_lvgd_301263_LV,0.16,0.0146875,0.037205877811845804,,0.16 MVA 10/0.4 kV
Transformer_lv_grid_301264_1,BusBar_mvgd_3150_lvgd_301264_MV,BusBar_mvgd_3150_lvgd_301264_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_503735_1,BusBar_mvgd_3150_lvgd_503735_MV,BusBar_mvgd_3150_lvgd_503735_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_503736_1,BusBar_mvgd_3150_lvgd_503736_MV,BusBar_mvgd_3150_lvgd_503736_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_429711_1,BusBar_mvgd_3150_lvgd_429711_MV,BusBar_mvgd_3150_lvgd_429711_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_427807_1,BusBar_mvgd_3150_lvgd_427807_MV,BusBar_mvgd_3150_lvgd_427807_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_427442_1,BusBar_mvgd_3150_lvgd_427442_MV,BusBar_mvgd_3150_lvgd_427442_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_301283_1,BusBar_mvgd_3150_lvgd_301283_MV,BusBar_mvgd_3150_lvgd_301283_LV,0.16,0.0146875,0.037205877811845804,,0.16 MVA 10/0.4 kV
Transformer_lv_grid_301284_1,BusBar_mvgd_3150_lvgd_301284_MV,BusBar_mvgd_3150_lvgd_301284_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_301291_1,BusBar_mvgd_3150_lvgd_301291_MV,BusBar_mvgd_3150_lvgd_301291_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_427264_1,BusBar_mvgd_3150_lvgd_427264_MV,BusBar_mvgd_3150_lvgd_427264_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_301297_1,BusBar_mvgd_3150_lvgd_301297_MV,BusBar_mvgd_3150_lvgd_301297_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
