name,bus,peak_load,annual_consumption,sector
Load_mvgd_3150_lvgd_299229_1,BranchTee_mvgd_3150_lvgd_299229_2,0.008147907105503052,33.89876479240744,agricultural
Load_mvgd_3150_lvgd_299229_2,BranchTee_mvgd_3150_lvgd_299229_4,0.0015269645040085795,7.144696350405107,residential
Load_mvgd_3150_lvgd_299229_3,BranchTee_mvgd_3150_lvgd_299229_6,0.0015269645040085795,7.144696350405107,residential
Load_mvgd_3150_lvgd_300163_1,BranchTee_mvgd_3150_lvgd_300163_2,0.003747042699734999,15.589293974600595,agricultural
Load_mvgd_3150_lvgd_300248_1,BranchTee_mvgd_3150_lvgd_300248_2,0.2187598128240785,910.1340190717196,agricultural
Load_mvgd_3150_lvgd_300248_2,BranchTee_mvgd_3150_lvgd_300248_4,0.0016578471757807435,7.757098894725546,residential
Load_mvgd_3150_lvgd_300248_3,BranchTee_mvgd_3150_lvgd_300248_6,0.0016578471757807435,7.757098894725546,residential
Load_mvgd_3150_lvgd_300248_4,BranchTee_mvgd_3150_lvgd_300248_8,0.0016578471757807435,7.757098894725546,residential
Load_mvgd_3150_lvgd_300248_5,BranchTee_mvgd_3150_lvgd_300248_10,0.0016578471757807435,7.757098894725546,residential
Load_mvgd_3150_lvgd_300248_6,BranchTee_mvgd_3150_lvgd_300248_12,0.0016578471757807435,7.757098894725546,residential
Load_mvgd_3150_lvgd_429075_1,BranchTee_mvgd_3150_lvgd_429075_2,0.0013088267177216394,6.124025443204378,residential
Load_mvgd_3150_lvgd_429075_2,BranchTee_mvgd_3150_lvgd_429075_4,0.0013088267177216394,6.124025443204378,residential
Load_mvgd_3150_lvgd_429470_1,BranchTee_mvgd_3150_lvgd_429470_2,0.053011983579247815,401.6059362064228,industrial
Load_mvgd_3150_lvgd_300266_1,BranchTee_mvgd_3150_lvgd_300266_2,0.12566234923439656,522.8089084473147,agricultural
Load_mvgd_3150_lvgd_300266_2,BranchTee_mvgd_3150_lvgd_300266_4,0.0014057768449602791,6.577656957515812,residential
Load_mvgd_3150_lvgd_300266_3,BranchTee_mvgd_3150_lvgd_300266_6,0.0014057768449602791,6.577656957515812,residential
Load_mvgd_3150_lvgd_300266_4,BranchTee_mvgd_3150_lvgd_300266_8,0.0014057768449602791,6.577656957515812,residential
Load_mvgd_3150_lvgd_300266_5,BranchTee_mvgd_3150_lvgd_300266_10,0.0014057768449602791,6.577656957515812,residential
Load_mvgd_3150_lvgd_300266_6,BranchTee_mvgd_3150_lvgd_300266_12,0.0014057768449602791,6.577656957515812,residential
Load_mvgd_3150_lvgd_300266_7,BranchTee_mvgd_3150_lvgd_300266_14,0.0014057768449602791,6.577656957515812,residential
Load_mvgd_3150_lvgd_300266_8,BranchTee_mvgd_3150_lvgd_300266_16,0.0014057768449602791,6.577656957515812,residential
Load_mvgd_3150_lvgd_300266_9,BranchTee_mvgd_3150_lvgd_300266_18,0.0014057768449602791,6.577656957515812,residential
Load_mvgd_3150_lvgd_300266_10,BranchTee_mvgd_3150_lvgd_300266_20,0.0014057768449602791,6.577656957515812,residential
Load_mvgd_3150_lvgd_429337_1,BranchTee_mvgd_3150_lvgd_429337_2,0.03741107578602726,155.6460134216478,agricultural
Load_mvgd_3150_lvgd_429337_2,BranchTee_mvgd_3150_lvgd_429337_4,0.0013088267177216394,6.124025443204378,residential
Load_mvgd_3150_lvgd_429337_3,BranchTee_mvgd_3150_lvgd_429337_6,0.0013088267177216394,6.124025443204378,residential
Load_mvgd_3150_lvgd_427880_1,BranchTee_mvgd_3150_lvgd_427880_2,0.0017451022902955195,8.165367257605837,residential
Load_mvgd_3150_lvgd_427880_2,BranchTee_mvgd_3150_lvgd_427880_4,0.0017451022902955195,8.165367257605837,residential
Load_mvgd_3150_lvgd_428291_1,BranchTee_mvgd_3150_lvgd_428291_2,0.05811976539267179,241.80298465914376,agricultural
Load_mvgd_3150_lvgd_428291_2,BranchTee_mvgd_3150_lvgd_428291_4,0.0017451022902955195,8.165367257605837,residential
Load_mvgd_3150_lvgd_428291_3,BranchTee_mvgd_3150_lvgd_428291_6,0.0017451022902955195,8.165367257605837,residential
Load_mvgd_3150_lvgd_430024_1,BranchTee_mvgd_3150_lvgd_430024_2,0.04068924540462464,169.28459562583058,agricultural
Load_mvgd_3150_lvgd_428520_1,BranchTee_mvgd_3150_lvgd_428520_2,0.0013960818322364156,6.53229380608467,residential
Load_mvgd_3150_lvgd_428520_2,BranchTee_mvgd_3150_lvgd_428520_4,0.0013960818322364156,6.53229380608467,residential
Load_mvgd_3150_lvgd_428520_3,BranchTee_mvgd_3150_lvgd_428520_6,0.0013960818322364156,6.53229380608467,residential
Load_mvgd_3150_lvgd_428520_4,BranchTee_mvgd_3150_lvgd_428520_8,0.0013960818322364156,6.53229380608467,residential
Load_mvgd_3150_lvgd_428520_5,BranchTee_mvgd_3150_lvgd_428520_10,0.0013960818322364156,6.53229380608467,residential
Load_mvgd_3150_lvgd_429915_1,BranchTee_mvgd_3150_lvgd_429915_2,0.05276442022198058,219.52246722408296,agricultural
Load_mvgd_3150_lvgd_429934_1,BranchTee_mvgd_3150_lvgd_429934_2,0.01171145135285403,48.72462702968061,agricultural
Load_mvgd_3150_lvgd_429934_2,BranchTee_mvgd_3150_lvgd_429934_4,0.0013088267177216394,6.124025443204378,residential
Load_mvgd_3150_lvgd_429934_3,BranchTee_mvgd_3150_lvgd_429934_6,0.0013088267177216394,6.124025443204378,residential
Load_mvgd_3150_lvgd_427666_1,BranchTee_mvgd_3150_lvgd_427666_2,0.0013960818322364156,6.53229380608467,residential
Load_mvgd_3150_lvgd_427666_2,BranchTee_mvgd_3150_lvgd_427666_4,0.0013960818322364156,6.53229380608467,residential
Load_mvgd_3150_lvgd_427666_3,BranchTee_mvgd_3150_lvgd_427666_6,0.0013960818322364156,6.53229380608467,residential
Load_mvgd_3150_lvgd_427666_4,BranchTee_mvgd_3150_lvgd_427666_8,0.0013960818322364156,6.53229380608467,residential
Load_mvgd_3150_lvgd_427666_5,BranchTee_mvgd_3150_lvgd_427666_10,0.0013960818322364156,6.53229380608467,residential
Load_mvgd_3150_lvgd_300330_1,BranchTee_mvgd_3150_lvgd_300330_2,0.0014833369467511914,6.940562168964962,residential
Load_mvgd_3150_lvgd_300330_2,BranchTee_mvgd_3150_lvgd_300330_4,0.0014833369467511914,6.940562168964962,residential
Load_mvgd_3150_lvgd_300330_3,BranchTee_mvgd_3150_lvgd_300330_6,0.0014833369467511914,6.940562168964962,residential
Load_mvgd_3150_lvgd_300330_4,BranchTee_mvgd_3150_lvgd_300330_8,0.0014833369467511914,6.940562168964962,residential
Load_mvgd_3150_lvgd_300330_5,BranchTee_mvgd_3150_lvgd_300330_10,0.0014833369467511914,6.940562168964962,residential
Load_mvgd_3150_lvgd_300332_1,BranchTee_mvgd_3150_lvgd_300332_2,0.025016125126219275,141.42342564170164,industrial
Load_mvgd_3150_lvgd_300332_2,BranchTee_mvgd_3150_lvgd_300332_4,0.025016125126219275,141.42342564170164,industrial
Load_mvgd_3150_lvgd_300332_3,BranchTee_mvgd_3150_lvgd_300332_6,0.001491150837603261,6.977123514894541,residential
Load_mvgd_3150_lvgd_300332_4,BranchTee_mvgd_3150_lvgd_300332_8,0.001491150837603261,6.977123514894541,residential
Load_mvgd_3150_lvgd_300332_5,BranchTee_mvgd_3150_lvgd_300332_10,0.001491150837603261,6.977123514894541,residential
Load_mvgd_3150_lvgd_300332_6,BranchTee_mvgd_3150_lvgd_300332_12,0.001491150837603261,6.977123514894541,residential
Load_mvgd_3150_lvgd_300332_7,BranchTee_mvgd_3150_lvgd_300332_14,0.001491150837603261,6.977123514894541,residential
Load_mvgd_3150_lvgd_300332_8,BranchTee_mvgd_3150_lvgd_300332_16,0.001491150837603261,6.977123514894541,residential
Load_mvgd_3150_lvgd_300332_9,BranchTee_mvgd_3150_lvgd_300332_18,0.001491150837603261,6.977123514894541,residential
Load_mvgd_3150_lvgd_300332_10,BranchTee_mvgd_3150_lvgd_300332_20,0.001491150837603261,6.977123514894541,residential
Load_mvgd_3150_lvgd_300332_11,BranchTee_mvgd_3150_lvgd_300332_22,0.001491150837603261,6.977123514894541,residential
Load_mvgd_3150_lvgd_300332_12,BranchTee_mvgd_3150_lvgd_300332_24,0.001491150837603261,6.977123514894541,residential
Load_mvgd_3150_lvgd_300332_13,BranchTee_mvgd_3150_lvgd_300332_26,0.001491150837603261,6.977123514894541,residential
Load_mvgd_3150_lvgd_300332_14,BranchTee_mvgd_3150_lvgd_300332_28,0.001491150837603261,6.977123514894541,residential
Load_mvgd_3150_lvgd_300332_15,BranchTee_mvgd_3150_lvgd_300332_30,0.001491150837603261,6.977123514894541,residential
Load_mvgd_3150_lvgd_300332_16,BranchTee_mvgd_3150_lvgd_300332_32,0.001491150837603261,6.977123514894541,residential
Load_mvgd_3150_lvgd_300332_17,BranchTee_mvgd_3150_lvgd_300332_34,0.001491150837603261,6.977123514894541,residential
Load_mvgd_3150_lvgd_300332_18,BranchTee_mvgd_3150_lvgd_300332_36,0.001491150837603261,6.977123514894541,residential
Load_mvgd_3150_lvgd_300332_19,BranchTee_mvgd_3150_lvgd_300332_38,0.001491150837603261,6.977123514894541,residential
Load_mvgd_3150_lvgd_300332_20,BranchTee_mvgd_3150_lvgd_300332_40,0.001491150837603261,6.977123514894541,residential
Load_mvgd_3150_lvgd_300332_21,BranchTee_mvgd_3150_lvgd_300332_42,0.001491150837603261,6.977123514894541,residential
Load_mvgd_3150_lvgd_300332_22,BranchTee_mvgd_3150_lvgd_300332_44,0.001491150837603261,6.977123514894541,residential
Load_mvgd_3150_lvgd_300332_23,BranchTee_mvgd_3150_lvgd_300332_46,0.001491150837603261,6.977123514894541,residential
Load_mvgd_3150_lvgd_300332_24,BranchTee_mvgd_3150_lvgd_300332_48,0.001491150837603261,6.977123514894541,residential
Load_mvgd_3150_lvgd_300332_25,BranchTee_mvgd_3150_lvgd_300332_50,0.001491150837603261,6.977123514894541,residential
Load_mvgd_3150_lvgd_300332_26,BranchTee_mvgd_3150_lvgd_300332_52,0.001491150837603261,6.977123514894541,residential
Load_mvgd_3150_lvgd_300332_27,BranchTee_mvgd_3150_lvgd_300332_54,0.001491150837603261,6.977123514894541,residential
Load_mvgd_3150_lvgd_300332_28,BranchTee_mvgd_3150_lvgd_300332_56,0.001491150837603261,6.977123514894541,residential
