name,x,y,mv_grid_id,lv_grid_id,v_nom,in_building
Busbar_mvgd_3150_MV,9.983575647670516,54.56247478310071,3150,,10,False
BusBar_mvgd_3150_lvgd_302222_MV,9.968993913688228,54.517485270725786,3150,,10,False
BusBar_mvgd_3150_lvgd_302223_MV,9.974551311722319,54.517486534241314,3150,,10,False
BusBar_mvgd_3150_lvgd_302224_MV,9.97454931772749,54.52072154601998,3150,,10,False
BusBar_mvgd_3150_lvgd_302225_MV,9.980108710041508,54.517487548996336,3150,,10,False
BusBar_mvgd_3150_lvgd_302226_MV,9.985666108583539,54.51748831499086,3150,,10,False
BusBar_mvgd_3150_lvgd_505869_MV,9.982589653002796,54.51275889476758,3150,,10,False
BusBar_mvgd_3150_lvgd_428380_MV,9.91892470224395,54.59990282317369,3150,,10,False
BusBar_mvgd_3150_lvgd_300163_MV,9.93268433295844,54.56951217517555,3150,,10,False
BusBar_mvgd_3150_lvgd_299229_MV,9.889764490984465,54.54785597870776,3150,,10,False
BusBar_mvgd_3150_lvgd_300944_MV,9.978009902621688,54.61847609788904,3150,,10,False
BusBar_mvgd_3150_lvgd_300945_MV,9.983580933412593,54.61847695782488,3150,,10,False
BusBar_mvgd_3150_lvgd_300946_MV,9.989151964388645,54.618477568303106,3150,,10,False
BusBar_mvgd_3150_lvgd_493261_MV,9.998569806955098,54.618813849819915,3150,,10,False
BusBar_mvgd_3150_lvgd_493262_MV,9.980010010166282,54.61372916061633,3150,,10,False
BusBar_mvgd_3150_lvgd_429615_MV,9.988063964275181,54.55638169679204,3150,,10,False
BusBar_mvgd_3150_lvgd_300661_MV,9.893869839171897,54.55511829539764,3150,,10,False
BusBar_mvgd_3150_lvgd_300662_MV,9.893861512768218,54.55835330894718,3150,,10,False
BusBar_mvgd_3150_lvgd_300663_MV,9.899440191937972,54.55188790863596,3150,,10,False
BusBar_mvgd_3150_lvgd_300664_MV,9.90497986019352,54.56159732900462,3150,,10,False
BusBar_mvgd_3150_lvgd_512213_MV,9.885725646572032,54.55382564799062,3150,,10,False
BusBar_mvgd_3150_lvgd_429075_MV,9.957724628567206,54.52121812242328,3150,,10,False
BusBar_mvgd_3150_lvgd_300248_MV,9.948728594023894,54.52102993453074,3150,,10,False
BusBar_mvgd_3150_lvgd_428291_MV,9.914301233715806,54.58016712316144,3150,,10,False
BusBar_mvgd_3150_lvgd_429470_MV,9.981069086466063,54.526293976742856,3150,,10,False
BusBar_mvgd_3150_lvgd_427880_MV,9.890954313937545,54.57955556637733,3150,,10,False
BusBar_mvgd_3150_lvgd_300266_MV,9.967514641364554,54.52767635637369,3150,,10,False
BusBar_mvgd_3150_lvgd_429337_MV,9.973692638240953,54.530034725606356,3150,,10,False
BusBar_mvgd_3150_lvgd_427666_MV,9.879011052470403,54.56703543684508,3150,,10,False
BusBar_mvgd_3150_lvgd_430024_MV,10.014712527608673,54.56564571194724,3150,,10,False
BusBar_mvgd_3150_lvgd_429217_MV,9.965639806705127,54.560631201257884,3150,,10,False
BusBar_mvgd_3150_lvgd_428520_MV,9.926975114355695,54.56583173805306,3150,,10,False
BusBar_mvgd_3150_lvgd_429915_MV,10.007362155758198,54.565570888686345,3150,,10,False
BusBar_mvgd_3150_lvgd_429934_MV,10.007253153814407,54.56778866771912,3150,,10,False
BusBar_mvgd_3150_lvgd_300357_MV,9.972023688138671,54.55975085064876,3150,,10,False
BusBar_mvgd_3150_lvgd_300334_MV,9.970013074703697,54.57146282847108,3150,,10,False
BusBar_mvgd_3150_lvgd_300335_MV,9.970010720770668,54.57469784829229,3150,,10,False
BusBar_mvgd_3150_lvgd_300330_MV,9.93537692974266,54.56642724364154,3150,,10,False
BusBar_mvgd_3150_lvgd_300352_MV,9.931952166556622,54.560058454568065,3150,,10,False
BusBar_mvgd_3150_lvgd_300364_MV,9.94629954933001,54.56246334310065,3150,,10,False
BusBar_mvgd_3150_lvgd_300354_MV,9.98378950960347,54.56096403685762,3150,,10,False
BusBar_mvgd_3150_lvgd_300332_MV,9.954801890354958,54.57028635588992,3150,,10,False
BusBar_mvgd_3150_lvgd_300333_MV,9.960366405446464,54.57028825485571,3150,,10,False
BusBar_mvgd_3150_lvgd_484879_MV,9.956967108387014,54.56380648573054,3150,,10,False
BusBar_mvgd_3150_lvgd_427557_MV,9.87267382860997,54.56506013841855,3150,,10,False
BusBar_mvgd_3150_lvgd_300382_MV,9.870684566426679,54.56984826964747,3150,,10,False
BusBar_mvgd_3150_lvgd_300375_MV,10.013497973379383,54.57036291937019,3150,,10,False
BusBar_mvgd_3150_lvgd_427237_MV,9.855237806437101,54.576546354272246,3150,,10,False
BusBar_mvgd_3150_lvgd_300355_MV,9.972078915666748,54.56283814816648,3150,,10,False
BusBar_mvgd_3150_lvgd_300356_MV,9.983204618493728,54.566075168715486,3150,,10,False
BusBar_mvgd_3150_lvgd_499525_MV,9.991574746117815,54.56635775336953,3150,,10,False
BusBar_mvgd_3150_lvgd_427567_MV,9.873691311279003,54.5735068739086,3150,,10,False
BusBar_mvgd_3150_lvgd_428521_MV,9.92754773445385,54.57587816830646,3150,,10,False
BusBar_mvgd_3150_lvgd_427494_MV,9.868914199963271,54.57560377938765,3150,,10,False
BusBar_mvgd_3150_lvgd_300414_MV,10.011152115219346,54.57851733697403,3150,,10,False
BusBar_mvgd_3150_lvgd_427378_MV,9.862299411610904,54.57600599418236,3150,,10,False
BusBar_mvgd_3150_lvgd_300411_MV,9.95175058670189,54.57724693579719,3150,,10,False
BusBar_mvgd_3150_lvgd_300410_MV,9.984949359421023,54.577103564610745,3150,,10,False
BusBar_mvgd_3150_lvgd_505826_MV,9.976874460552347,54.578760961335256,3150,,10,False
BusBar_mvgd_3150_lvgd_427957_MV,9.896324622218728,54.542032787527106,3150,,10,False
BusBar_mvgd_3150_lvgd_429264_MV,9.971369083517908,54.534973737814624,3150,,10,False
BusBar_mvgd_3150_lvgd_428696_MV,9.937619307680698,54.540283394887034,3150,,10,False
BusBar_mvgd_3150_lvgd_427554_MV,9.872571391208107,54.55056978999552,3150,,10,False
BusBar_mvgd_3150_lvgd_300461_MV,9.957850287680587,54.543541585781355,3150,,10,False
BusBar_mvgd_3150_lvgd_300493_MV,9.945225092553612,54.541889523872364,3150,,10,False
BusBar_mvgd_3150_lvgd_428860_MV,9.94970942560183,54.537578626362816,3150,,10,False
BusBar_mvgd_3150_lvgd_428582_MV,9.930477575898403,54.53725728925584,3150,,10,False
BusBar_mvgd_3150_lvgd_429927_MV,10.006950841076407,54.54179765388006,3150,,10,False
BusBar_mvgd_3150_lvgd_428745_MV,9.94079280426501,54.54797218444147,3150,,10,False
BusBar_mvgd_3150_lvgd_429494_MV,9.9811335326674,54.537191245642404,3150,,10,False
BusBar_mvgd_3150_lvgd_300513_MV,9.905802007182574,54.54882346782529,3150,,10,False
BusBar_mvgd_3150_lvgd_300514_MV,9.911377524480763,54.54235753411856,3150,,10,False
BusBar_mvgd_3150_lvgd_300515_MV,9.911370574676615,54.54559254695928,3150,,10,False
BusBar_mvgd_3150_lvgd_428045_MV,9.901979040869668,54.54536824668787,3150,,10,False
BusBar_mvgd_3150_lvgd_300589_MV,9.997698959011412,54.54466116442447,3150,,10,False
BusBar_mvgd_3150_lvgd_427952_MV,9.894949025625275,54.547230323597745,3150,,10,False
BusBar_mvgd_3150_lvgd_428412_MV,9.921653698944942,54.547064808304356,3150,,10,False
BusBar_mvgd_3150_lvgd_428640_MV,9.934347071171176,54.547316383043174,3150,,10,False
BusBar_mvgd_3150_lvgd_300574_MV,9.980487159464987,54.53266609450534,3150,,10,False
BusBar_mvgd_3150_lvgd_300575_MV,9.986046601800696,54.53266684355313,3150,,10,False
BusBar_mvgd_3150_lvgd_300576_MV,9.991606702206715,54.52943233001305,3150,,10,False
BusBar_mvgd_3150_lvgd_300577_MV,9.99160604429288,54.532667343735916,3150,,10,False
BusBar_mvgd_3150_lvgd_300578_MV,9.997165486879192,54.53266759505367,3150,,10,False
BusBar_mvgd_3150_lvgd_505854_MV,10.001537596452863,54.5284268190669,3150,,10,False
BusBar_mvgd_3150_lvgd_428501_MV,9.926876259738544,54.54831541149158,3150,,10,False
BusBar_mvgd_3150_lvgd_428383_MV,9.91851853236632,54.55164418581184,3150,,10,False
BusBar_mvgd_3150_lvgd_300614_MV,9.977264128867633,54.55014390643356,3150,,10,False
BusBar_mvgd_3150_lvgd_516463_MV,9.969097560187567,54.54887549547159,3150,,10,False
BusBar_mvgd_3150_lvgd_427673_MV,9.879431962140936,54.5506612191839,3150,,10,False
BusBar_mvgd_3150_lvgd_427803_MV,9.88527602123699,54.55067673236799,3150,,10,False
BusBar_mvgd_3150_lvgd_300615_MV,9.994286674989882,54.55074258887364,3150,,10,False
BusBar_mvgd_3150_lvgd_300616_MV,9.999848553774665,54.550742720148264,3150,,10,False
BusBar_mvgd_3150_lvgd_300617_MV,10.00541043256115,54.550742602433274,3150,,10,False
BusBar_mvgd_3150_lvgd_491137_MV,9.986324966093747,54.55258434616485,3150,,10,False
BusBar_mvgd_3150_lvgd_491138_MV,9.989262766016934,54.55473495660721,3150,,10,False
BusBar_mvgd_3150_lvgd_429009_MV,9.954275657870355,54.557060303166054,3150,,10,False
BusBar_mvgd_3150_lvgd_300626_MV,9.950234109050548,54.552831867388065,3150,,10,False
BusBar_mvgd_3150_lvgd_428251_MV,9.912019550702324,54.555362531314344,3150,,10,False
BusBar_mvgd_3150_lvgd_430075_MV,10.01699649797994,54.55527592069504,3150,,10,False
BusBar_mvgd_3150_lvgd_429196_MV,9.9645720885762,54.55764661444528,3150,,10,False
BusBar_mvgd_3150_lvgd_300656_MV,9.945593111207248,54.557275765612054,3150,,10,False
BusBar_mvgd_3150_lvgd_428250_MV,9.911638519150038,54.56754011813522,3150,,10,False
BusBar_mvgd_3150_lvgd_428259_MV,9.911876949486219,54.55868769204186,3150,,10,False
BusBar_mvgd_3150_lvgd_428313_MV,9.914965332573768,54.56499393681483,3150,,10,False
BusBar_mvgd_3150_lvgd_427772_MV,9.88594841876272,54.56054909119139,3150,,10,False
