name,srid,mv_grid_district_geom,mv_grid_district_population
83,4326,"MULTIPOLYGON (((9.048213672269929 48.85625436007775, 9.04842559214082 48.85657101679677, 9.04881787754015 48.85671829225565, 9.04945312690311 48.85698458011002, 9.050166847864437 48.85742245037717, 9.050624849481935 48.8576962183484, 9.0512373445895 48.85772841424754, 9.051810347188384 48.85768830571644, 9.05282928646462 48.85784088940177, 9.05385636974219 48.8582813947512, 9.054778085132284 48.85853208870493, 9.055756182507757 48.85868429950746, 9.05665340362847 48.85879083967941, 9.057551482244776 48.85885240145122, 9.06452815705471 48.85809249364119, 9.064541779649321 48.85809260782992, 9.064653199692472 48.8586872560874, 9.066740018363454 48.85856979150123, 9.066945573843059 48.85995684285958, 9.081614702120252 48.86024044049135, 9.080345871509339 48.86106658709167, 9.08317390079176 48.86139570649964, 9.082471446150615 48.86254137533709, 9.086248282839648 48.86314808086871, 9.08807025263642 48.86484516403669, 9.090163208192086 48.86440346826151, 9.09004887682549 48.86543703222413, 9.093450598526838 48.86645423046551, 9.096927294660814 48.86710311068074, 9.105477096080227 48.86906103110336, 9.121134225241276 48.86834881981424, 9.121311015589146 48.86682996024448, 9.124564401269897 48.86702644038701, 9.126971956467207 48.8618548504846, 9.126985580209013 48.86185495705251, 9.131796748001932 48.86255815976902, 9.13368394608483 48.85748132437323, 9.133952397547578 48.85536944308347, 9.134170574090636 48.8530142880923, 9.134170730916555 48.85300529370203, 9.136735450321014 48.85280027363554, 9.138634844734215 48.85168150498352, 9.139211488266566 48.84985085039928, 9.140789815517509 48.84759611987315, 9.142573218678091 48.8452889683081, 9.139879815253344 48.84429670991443, 9.138254904400304 48.84374443370522, 9.136922472882274 48.84439081602522, 9.134765807399241 48.84543559740219, 9.133491435700297 48.84431024890473, 9.131908451422609 48.84292161053429, 9.134138824214501 48.84077099093776, 9.135287120945561 48.83974539692476, 9.13788396701897 48.83843413754629, 9.138992995345729 48.8373092495964, 9.137973199142481 48.83564617266732, 9.137973355196237 48.83563717820885, 9.138365289462552 48.83345425879715, 9.138742534352902 48.83211681661184, 9.13884314350627 48.83181174034545, 9.139032301103049 48.83111153757654, 9.138206401205604 48.83005266520971, 9.138077654115476 48.82805462780917, 9.137683770206499 48.82799760933495, 9.129541356267532 48.78677869446174, 9.112858145479231 48.78620636478293, 9.083773546562595 48.77496906712295, 9.083512168076831 48.77512884491044, 9.084701466544665 48.77776543351, 9.085733508803527 48.78082352428576, 9.086494556994348 48.7830877399506, 9.083848489293208 48.78419950665055, 9.075724975680858 48.78721803840001, 9.075213653593563 48.78984060240643, 9.077515602617737 48.79263940780555, 9.07850274449874 48.79517541576571, 9.080157977755288 48.79470330817514, 9.080171583017576 48.7947034204342, 9.081973271355617 48.79661640115018, 9.083991259369311 48.79713676887766, 9.084348384035565 48.79843510693684, 9.085049451597225 48.80175133702404, 9.085827528720174 48.8038447551917, 9.085458268852792 48.80616265272528, 9.085708891052562 48.80659650794752, 9.086738641200055 48.80833214544032, 9.084178990130736 48.80837412259039, 9.083642340808815 48.81164419234826, 9.083642175042145 48.81165318680072, 9.081684342652741 48.81152913115445, 9.080592669356379 48.81314837839918, 9.079250912343456 48.81283145019227, 9.077024685192667 48.81396451098349, 9.076724666562567 48.8147266715991, 9.080453313568794 48.81553111874537, 9.080302062336365 48.81634848959595, 9.080854275511081 48.81740555079682, 9.079839494386695 48.81853964877335, 9.081847393903102 48.8189160289697, 9.083397491296164 48.81901873750665, 9.083706769117766 48.81996583654588, 9.083870006694228 48.82218913540503, 9.083967491632128 48.82354829802129, 9.084877521234073 48.82588567191225, 9.086824130603992 48.82591062166195, 9.086420129452579 48.82937067873678, 9.085812615214577 48.83204643315916, 9.085221722160853 48.83307609896276, 9.086076588259697 48.83398267931832, 9.087607839664122 48.83513767125761, 9.091007565663748 48.83689260292864, 9.090283462309479 48.8385059290466, 9.088363592519061 48.83848126164367, 9.088144885603935 48.84000874511466, 9.088144720507749 48.84001773947342, 9.081877766468354 48.84011926922113, 9.081617166607685 48.84169137410955, 9.081603548478451 48.84169126201074, 9.065728654827227 48.84208120812579, 9.065904420012043 48.84142599156964, 9.060367502157574 48.8410826374216, 9.060212265034602 48.84208885247057, 9.058551868123676 48.84202087959648, 9.057373329879663 48.84311740429172, 9.056219861188453 48.84289175538905, 9.055753757710017 48.84304973492475, 9.054988386610754 48.8431871866507, 9.054521762814147 48.84337214387581, 9.054147382786059 48.84371980447313, 9.054017106820314 48.84412350814558, 9.054009912292482 48.84450126803658, 9.054000319373504 48.8450049478024, 9.053950382786869 48.84548129820889, 9.053680823591211 48.84604574333417, 9.053302302810586 48.84660926328048, 9.052811557661881 48.84734274807289, 9.052207033238185 48.84832714445927, 9.051350230239128 48.84896755541055, 9.050734576632983 48.84910625112587, 9.050162704360371 48.84909238885932, 9.049617900465257 48.84908774993638, 9.0489368957272 48.8490819475423, 9.048499846517302 48.84914119162147, 9.048209170119351 48.8493815971411, 9.048051589979673 48.84978506048927, 9.048029866370088 48.8502076741376, 9.048089693047519 48.85063997915063, 9.048256762064653 48.85116315598075, 9.04853004371232 48.85183116957532, 9.049327493028009 48.85287247327982, 9.049774260960032 48.85373087091222, 9.04979238171474 48.85420779766508, 9.049594794665651 48.85456594325662, 9.049150291861475 48.85501194190187, 9.05043695940013 48.85540971284907, 9.050051446212963 48.85633298889667, 9.048213672269929 48.85625436007775)))",0
