name,x,y,mv_grid_id,lv_grid_id,v_nom,in_building
Busbar_mvgd_83_MV,9.097114965892695,48.82777328305857,83,,10,False
BusBar_mvgd_83_lvgd_413032_MV,9.132195401722685,48.86118155772743,83,,10,False
BusBar_mvgd_83_lvgd_411711_MV,9.080949474866939,48.85217173888908,83,,10,False
BusBar_mvgd_83_lvgd_412689_MV,9.120401175381136,48.86034523364343,83,,10,False
BusBar_mvgd_83_lvgd_411431_MV,9.068779918556011,48.859631686930925,83,,10,False
BusBar_mvgd_83_lvgd_410940_MV,9.049892737930962,48.84967481244803,83,,10,False
BusBar_lac_37290,9.111914937056445,48.85275023077837,83,37290.0,0.4,False
BusBar_mvgd_83_lvgd_412011_MV,9.093922734087332,48.83220607551905,83,,10,False
BusBar_mvgd_83_lvgd_41876_MV,9.084132430876565,48.78725145258792,83,,10,False
BusBar_mvgd_83_lvgd_411616_MV,9.076089860551534,48.84616310367216,83,,10,False
BusBar_mvgd_83_lvgd_45719_MV,9.074749153525444,48.852843269448755,83,,10,False
BusBar_mvgd_83_lvgd_45555_MV,9.058454946344536,48.85000826445871,83,,10,False
BusBar_mvgd_83_lvgd_411693_MV,9.081273941094338,48.845426620286794,83,,10,False
BusBar_mvgd_83_lvgd_45626_MV,9.06541964638302,48.849756178227764,83,,10,False
BusBar_mvgd_83_lvgd_412358_MV,9.107447110026877,48.85917020401595,83,,10,False
BusBar_mvgd_83_lvgd_45766_MV,9.082290970105936,48.813324292071805,83,,10,False
BusBar_mvgd_83_lvgd_45767_MV,9.08223119810571,48.81656228983612,83,,10,False
BusBar_mvgd_83_lvgd_45768_MV,9.08713125056916,48.81660250737718,83,,10,False
BusBar_mvgd_83_lvgd_45769_MV,9.092090444167242,48.813404505844574,83,,10,False
BusBar_mvgd_83_lvgd_45770_MV,9.092031310257418,48.81664250963021,83,,10,False
BusBar_lac_109256,9.112044993922904,48.81890549777977,83,109256.0,0.4,False
BusBar_mvgd_83_lvgd_413132_MV,9.137490668438392,48.83432156303825,83,,10,False
BusBar_mvgd_83_lvgd_413171_MV,9.138341481230086,48.83683329814529,83,,10,False
BusBar_mvgd_83_lvgd_189498_MV,9.12643829862284,48.84877784341959,83,,10,False
BusBar_mvgd_83_lvgd_189499_MV,9.131398187260965,48.845578136062734,83,,10,False
BusBar_mvgd_83_lvgd_189500_MV,9.131341557437995,48.848816122350925,83,,10,False
BusBar_mvgd_83_lvgd_189501_MV,9.13630113338411,48.8456161966826,83,,10,False
BranchTee_mvgd_83_1,9.087134757855049,48.81505292549623,83,,10,False
BranchTee_mvgd_83_2,9.123670431533226,48.844121608304285,83,,10,False
BranchTee_mvgd_83_3,9.126022514034121,48.84556879242999,83,,10,False
BranchTee_mvgd_83_4,9.12260894131576,48.857697159198594,83,,10,False
BranchTee_mvgd_83_5,9.130448389855204,48.8482915814899,83,,10,False
BranchTee_mvgd_83_6,9.086924457485313,48.81310652478302,83,,10,False
BranchTee_mvgd_83_7,9.086982612935646,48.813644784377395,83,,10,False
BranchTee_mvgd_83_8,9.087134757855049,48.81505292549623,83,,10,False
virtual_BusBar_mvgd_83_lvgd_45770_MV,9.092031310257418,48.81664250963021,83,,10,False
virtual_BusBar_mvgd_83_lvgd_412689_MV,9.120401175381136,48.86034523364343,83,,10,False
BusBar_mvgd_83_lvgd_413132_LV,9.137490668438392,48.83432156303825,83,413132,0.4,False
BranchTee_mvgd_83_lvgd_413132_1,,,83,413132,0.4,False
BranchTee_mvgd_83_lvgd_413132_2,,,83,413132,0.4,True
Bus_mvgd_83_lvgd_413132_loa_1,,,83,413132,0.4,False
BusBar_mvgd_83_lvgd_413171_LV,9.138341481230086,48.83683329814529,83,413171,0.4,False
BranchTee_mvgd_83_lvgd_413171_1,,,83,413171,0.4,False
BranchTee_mvgd_83_lvgd_413171_2,,,83,413171,0.4,True
Bus_mvgd_83_lvgd_413171_loa_1,,,83,413171,0.4,False
BusBar_mvgd_83_lvgd_189498_LV,9.12643829862284,48.84877784341959,83,189498,0.4,False
BranchTee_mvgd_83_lvgd_189498_1,,,83,189498,0.4,False
BranchTee_mvgd_83_lvgd_189498_2,,,83,189498,0.4,True
