name,bus0,bus1,length,r,x,s_nom,num_parallel,kind,type_info
Branch_LVStation_mvgd_83_lvgd_189498_MVCableDist_mvgd_83_4,BusBar_mvgd_83_lvgd_189498_MV,BranchTee_mvgd_83_4,1.3402102622190872,0.2197944830039303,0.15999499913401913,6.1834213830208915,1,cable,NA2XS2Y 3x1x185 RM/25
Branch_LVStation_mvgd_83_lvgd_189498_MVCableDist_mvgd_83_5,BusBar_mvgd_83_lvgd_189498_MV,BranchTee_mvgd_83_5,0.3890130696334592,0.06379814341988732,0.04644058286501383,6.1834213830208915,1,cable,NA2XS2Y 3x1x185 RM/25
Branch_LVStation_mvgd_83_lvgd_189499_LVStation_mvgd_83_lvgd_189501,BusBar_mvgd_83_lvgd_189499_MV,BusBar_mvgd_83_lvgd_189501_MV,0.4678568528246151,0.058482106603076886,0.05291336346355627,7.2226518675622176,1,cable,NA2XS2Y 3x1x240 RM/25
Branch_LVStation_mvgd_83_lvgd_189499_MVCableDist_mvgd_83_3,BusBar_mvgd_83_lvgd_189499_MV,BranchTee_mvgd_83_3,0.5129327264648093,0.06411659080810116,0.05801132466891459,7.2226518675622176,1,cable,NA2XS2Y 3x1x240 RM/25
Branch_LVStation_mvgd_83_lvgd_189499_MVCableDist_mvgd_83_5,BusBar_mvgd_83_lvgd_189499_MV,BranchTee_mvgd_83_5,0.40261152064209577,0.06602828938530371,0.0480639730289933,6.1834213830208915,1,cable,NA2XS2Y 3x1x185 RM/25
Branch_LVStation_mvgd_83_lvgd_189500_MVCableDist_mvgd_83_5,BusBar_mvgd_83_lvgd_189500_MV,BranchTee_mvgd_83_5,0.11407323542840422,0.018708010610258292,0.013618122258937559,6.1834213830208915,1,cable,NA2XS2Y 3x1x185 RM/25
Branch_LVStation_mvgd_83_lvgd_410940_LVStation_mvgd_83_lvgd_45555,BusBar_mvgd_83_lvgd_410940_MV,BusBar_mvgd_83_lvgd_45555_MV,0.8183324748310391,0.13420652587229043,0.09769295706267958,6.1834213830208915,1,cable,NA2XS2Y 3x1x185 RM/25
Branch_LVStation_mvgd_83_lvgd_411431_LVStation_mvgd_83_lvgd_45719,BusBar_mvgd_83_lvgd_411431_MV,BusBar_mvgd_83_lvgd_45719_MV,1.1346386040164633,0.1860807310587,0.135453747508585,6.1834213830208915,1,cable,NA2XS2Y 3x1x185 RM/25
Branch_LVStation_mvgd_83_lvgd_411616_LVStation_mvgd_83_lvgd_411693,BusBar_mvgd_83_lvgd_411616_MV,BusBar_mvgd_83_lvgd_411693_MV,0.5059768751137412,0.08298020751865356,0.06040378288225869,6.1834213830208915,1,cable,NA2XS2Y 3x1x185 RM/25
Branch_LVStation_mvgd_83_lvgd_411616_LVStation_mvgd_83_lvgd_45626,BusBar_mvgd_83_lvgd_411616_MV,BusBar_mvgd_83_lvgd_45626_MV,1.1429328878202683,0.187440993602524,0.13644392342904824,6.1834213830208915,1,cable,NA2XS2Y 3x1x185 RM/25
Branch_LVStation_mvgd_83_lvgd_411693_LVStation_mvgd_83_lvgd_412011,BusBar_mvgd_83_lvgd_412011_MV,BusBar_mvgd_83_lvgd_411693_MV,2.2605308659727577,0.37072706201953226,0.2698633521466136,6.1834213830208915,1,cable,NA2XS2Y 3x1x185 RM/25
Branch_LVStation_mvgd_83_lvgd_411711_LVStation_mvgd_83_lvgd_412358,BusBar_mvgd_83_lvgd_411711_MV,BusBar_mvgd_83_lvgd_412358_MV,2.7227789802806974,0.4465357527660344,0.3250467727883448,6.1834213830208915,1,cable,NA2XS2Y 3x1x185 RM/25
Branch_LVStation_mvgd_83_lvgd_411711_LVStation_mvgd_83_lvgd_45719,BusBar_mvgd_83_lvgd_411711_MV,BusBar_mvgd_83_lvgd_45719_MV,0.5994483985907494,0.0983095373688829,0.07156246203831686,6.1834213830208915,1,cable,NA2XS2Y 3x1x185 RM/25
Branch_LVStation_mvgd_83_lvgd_412011_MVStation_mvgd_83,Busbar_mvgd_83_MV,BusBar_mvgd_83_lvgd_412011_MV,0.7095862652863059,0.11637214750695417,0.08471077792824372,6.1834213830208915,1,cable,NA2XS2Y 3x1x185 RM/25
Branch_LVStation_mvgd_83_lvgd_412358_LVStation_mvgd_83_lvgd_412689,virtual_BusBar_mvgd_83_lvgd_412689_MV,BusBar_mvgd_83_lvgd_412358_MV,1.2473115011443854,0.2045590861876792,0.14890469665186382,6.1834213830208915,1,cable,NA2XS2Y 3x1x185 RM/25
Branch_LVStation_mvgd_83_lvgd_412689_MVCableDist_mvgd_83_4,BusBar_mvgd_83_lvgd_412689_MV,BranchTee_mvgd_83_4,0.4369346418833216,0.07165728126886474,0.05216148511950216,6.1834213830208915,1,cable,NA2XS2Y 3x1x185 RM/25
Branch_LVStation_mvgd_83_lvgd_413032_MVCableDist_mvgd_83_4,BusBar_mvgd_83_lvgd_413032_MV,BranchTee_mvgd_83_4,1.0440240655154993,0.17121994674454188,0.1246361367069888,6.1834213830208915,1,cable,NA2XS2Y 3x1x185 RM/25
Branch_LVStation_mvgd_83_lvgd_413132_MVCableDist_mvgd_83_2,BusBar_mvgd_83_lvgd_413132_MV,BranchTee_mvgd_83_2,1.9356229326548349,0.3174421609553929,0.2310756738432377,6.1834213830208915,1,cable,NA2XS2Y 3x1x185 RM/25
Branch_LVStation_mvgd_83_lvgd_413171_MVCableDist_mvgd_83_3,BusBar_mvgd_83_lvgd_413171_MV,BranchTee_mvgd_83_3,1.7253293987761356,0.28295402139928627,0.2059707222402689,6.1834213830208915,1,cable,NA2XS2Y 3x1x185 RM/25
Branch_LVStation_mvgd_83_lvgd_41876_MVCableDist_mvgd_83_6,BusBar_mvgd_83_lvgd_41876_MV,BranchTee_mvgd_83_6,3.747305348329369,0.6145580771260165,0.4473552642166329,6.1834213830208915,1,cable,NA2XS2Y 3x1x185 RM/25
Branch_LVStation_mvgd_83_lvgd_45555_LVStation_mvgd_83_lvgd_45626,BusBar_mvgd_83_lvgd_45555_MV,BusBar_mvgd_83_lvgd_45626_MV,0.6654928248068337,0.10914082326832072,0.07944688003833499,6.1834213830208915,1,cable,NA2XS2Y 3x1x185 RM/25
Branch_LVStation_mvgd_83_lvgd_45626_LVStation_mvgd_83_lvgd_45719,BusBar_mvgd_83_lvgd_45719_MV,BusBar_mvgd_83_lvgd_45626_MV,0.9957139861036062,0.1632970937209914,0.11886885426514855,6.1834213830208915,1,cable,NA2XS2Y 3x1x185 RM/25
Branch_LVStation_mvgd_83_lvgd_45766_LVStation_mvgd_83_lvgd_45767,BusBar_mvgd_83_lvgd_45766_MV,BusBar_mvgd_83_lvgd_45767_MV,0.46814563339404114,0.07677588387662275,0.055887469541872695,6.1834213830208915,1,cable,NA2XS2Y 3x1x185 RM/25
Branch_LVStation_mvgd_83_lvgd_45766_MVCableDist_mvgd_83_6,BusBar_mvgd_83_lvgd_45766_MV,BranchTee_mvgd_83_6,0.44351728385555167,0.07273683455231048,0.052947324346626606,6.1834213830208915,1,cable,NA2XS2Y 3x1x185 RM/25
Branch_LVStation_mvgd_83_lvgd_45768_MVCableDist_mvgd_83_8,BusBar_mvgd_83_lvgd_45768_MV,BranchTee_mvgd_83_8,0.22402023261480078,0.03673931814882733,0.02674365204744912,6.1834213830208915,1,cable,NA2XS2Y 3x1x185 RM/25
Branch_LVStation_mvgd_83_lvgd_45768_MVStation_mvgd_83,Busbar_mvgd_83_MV,BusBar_mvgd_83_lvgd_45768_MV,1.8751935522139476,0.3075317425630874,0.2238615829323829,6.1834213830208915,1,cable,NA2XS2Y 3x1x185 RM/25
Branch_LVStation_mvgd_83_lvgd_45769_MVCableDist_mvgd_83_7,BusBar_mvgd_83_lvgd_45769_MV,BranchTee_mvgd_83_7,0.4889207082865925,0.08018299615900118,0.05836760880296094,6.1834213830208915,1,cable,NA2XS2Y 3x1x185 RM/25
Branch_LVStation_mvgd_83_lvgd_45770_MVCableDist_mvgd_83_1,virtual_BusBar_mvgd_83_lvgd_45770_MV,BranchTee_mvgd_83_1,0.5209197330956098,0.08543083622768001,0.0621876690509187,6.1834213830208915,1,cable,NA2XS2Y 3x1x185 RM/25
