name,bus0,bus1,s_nom,r,x,type,type_info
Transformer_lv_grid_120560_1,BusBar_mvgd_2915_lvgd_120560_MV,BusBar_mvgd_2915_lvgd_120560_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_120561_1,BusBar_mvgd_2915_lvgd_120561_MV,BusBar_mvgd_2915_lvgd_120561_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_120562_1,BusBar_mvgd_2915_lvgd_120562_MV,BusBar_mvgd_2915_lvgd_120562_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_369953_1,BusBar_mvgd_2915_lvgd_369953_MV,BusBar_mvgd_2915_lvgd_369953_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_120801_1,BusBar_mvgd_2915_lvgd_120801_MV,BusBar_mvgd_2915_lvgd_120801_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_120802_1,BusBar_mvgd_2915_lvgd_120802_MV,BusBar_mvgd_2915_lvgd_120802_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_120803_1,BusBar_mvgd_2915_lvgd_120803_MV,BusBar_mvgd_2915_lvgd_120803_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_120804_1,BusBar_mvgd_2915_lvgd_120804_MV,BusBar_mvgd_2915_lvgd_120804_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_120805_1,BusBar_mvgd_2915_lvgd_120805_MV,BusBar_mvgd_2915_lvgd_120805_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_120806_1,BusBar_mvgd_2915_lvgd_120806_MV,BusBar_mvgd_2915_lvgd_120806_LV,0.16,0.0146875,0.037205877811845804,,0.16 MVA 10/0.4 kV
Transformer_lv_grid_120807_1,BusBar_mvgd_2915_lvgd_120807_MV,BusBar_mvgd_2915_lvgd_120807_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_120808_1,BusBar_mvgd_2915_lvgd_120808_MV,BusBar_mvgd_2915_lvgd_120808_LV,1.0,0.0105,0.059074106002545645,,1.0 MVA 10/0.4 kV
Transformer_lv_grid_120809_1,BusBar_mvgd_2915_lvgd_120809_MV,BusBar_mvgd_2915_lvgd_120809_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_120810_1,BusBar_mvgd_2915_lvgd_120810_MV,BusBar_mvgd_2915_lvgd_120810_LV,0.16,0.0146875,0.037205877811845804,,0.16 MVA 10/0.4 kV
Transformer_lv_grid_369619_1,BusBar_mvgd_2915_lvgd_369619_MV,BusBar_mvgd_2915_lvgd_369619_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_120812_1,BusBar_mvgd_2915_lvgd_120812_MV,BusBar_mvgd_2915_lvgd_120812_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_120874_1,BusBar_mvgd_2915_lvgd_120874_MV,BusBar_mvgd_2915_lvgd_120874_LV,0.63,0.010317460317460317,0.03864647477581405,,0.63 MVA 10/0.4 kV
Transformer_lv_grid_502560_1,BusBar_mvgd_2915_lvgd_502560_MV,BusBar_mvgd_2915_lvgd_502560_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_370561_1,BusBar_mvgd_2915_lvgd_370561_MV,BusBar_mvgd_2915_lvgd_370561_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_368951_1,BusBar_mvgd_2915_lvgd_368951_MV,BusBar_mvgd_2915_lvgd_368951_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_370169_1,BusBar_mvgd_2915_lvgd_370169_MV,BusBar_mvgd_2915_lvgd_370169_LV,0.25,0.013,0.037828560638755476,,0.25 MVA 10/0.4 kV
Transformer_lv_grid_120940_1,BusBar_mvgd_2915_lvgd_120940_MV,BusBar_mvgd_2915_lvgd_120940_LV,0.25,0.013,0.037828560638755476,,0.25 MVA 10/0.4 kV
Transformer_lv_grid_370117_1,BusBar_mvgd_2915_lvgd_370117_MV,BusBar_mvgd_2915_lvgd_370117_LV,0.16,0.0146875,0.037205877811845804,,0.16 MVA 10/0.4 kV
Transformer_lv_grid_370465_1,BusBar_mvgd_2915_lvgd_370465_MV,BusBar_mvgd_2915_lvgd_370465_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_370270_1,BusBar_mvgd_2915_lvgd_370270_MV,BusBar_mvgd_2915_lvgd_370270_LV,0.4,0.0115,0.03831122550898105,,0.4 MVA 10/0.4 kV
Transformer_lv_grid_370282_1,BusBar_mvgd_2915_lvgd_370282_MV,BusBar_mvgd_2915_lvgd_370282_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_370143_1,BusBar_mvgd_2915_lvgd_370143_MV,BusBar_mvgd_2915_lvgd_370143_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_121199_1,BusBar_mvgd_2915_lvgd_121199_MV,BusBar_mvgd_2915_lvgd_121199_LV,0.25,0.013,0.037828560638755476,,0.25 MVA 10/0.4 kV
Transformer_lv_grid_121465_1,BusBar_mvgd_2915_lvgd_121465_MV,BusBar_mvgd_2915_lvgd_121465_LV,0.16,0.0146875,0.037205877811845804,,0.16 MVA 10/0.4 kV
Transformer_lv_grid_121466_1,BusBar_mvgd_2915_lvgd_121466_MV,BusBar_mvgd_2915_lvgd_121466_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_121467_1,BusBar_mvgd_2915_lvgd_121467_MV,BusBar_mvgd_2915_lvgd_121467_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_121468_1,BusBar_mvgd_2915_lvgd_121468_MV,BusBar_mvgd_2915_lvgd_121468_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_121469_1,BusBar_mvgd_2915_lvgd_121469_MV,BusBar_mvgd_2915_lvgd_121469_LV,0.25,0.013,0.037828560638755476,,0.25 MVA 10/0.4 kV
Transformer_lv_grid_370539_1,BusBar_mvgd_2915_lvgd_370539_MV,BusBar_mvgd_2915_lvgd_370539_LV,0.25,0.013,0.037828560638755476,,0.25 MVA 10/0.4 kV
Transformer_lv_grid_121697_1,BusBar_mvgd_2915_lvgd_121697_MV,BusBar_mvgd_2915_lvgd_121697_LV,0.8,0.0105,0.059074106002545645,,0.8 MVA 10/0.4 kV
Transformer_lv_grid_121697_2,BusBar_mvgd_2915_lvgd_121697_MV,BusBar_mvgd_2915_lvgd_121697_LV,0.8,0.0105,0.059074106002545645,,0.8 MVA 10/0.4 kV
Transformer_lv_grid_121698_1,BusBar_mvgd_2915_lvgd_121698_MV,BusBar_mvgd_2915_lvgd_121698_LV,0.8,0.0105,0.059074106002545645,,0.8 MVA 10/0.4 kV
Transformer_lv_grid_121698_2,BusBar_mvgd_2915_lvgd_121698_MV,BusBar_mvgd_2915_lvgd_121698_LV,0.8,0.0105,0.059074106002545645,,0.8 MVA 10/0.4 kV
Transformer_lv_grid_121699_1,BusBar_mvgd_2915_lvgd_121699_MV,BusBar_mvgd_2915_lvgd_121699_LV,0.63,0.010317460317460317,0.03864647477581405,,0.63 MVA 10/0.4 kV
Transformer_lv_grid_121699_2,BusBar_mvgd_2915_lvgd_121699_MV,BusBar_mvgd_2915_lvgd_121699_LV,0.63,0.010317460317460317,0.03864647477581405,,0.63 MVA 10/0.4 kV
Transformer_lv_grid_121779_1,BusBar_mvgd_2915_lvgd_121779_MV,BusBar_mvgd_2915_lvgd_121779_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_121796_1,BusBar_mvgd_2915_lvgd_121796_MV,BusBar_mvgd_2915_lvgd_121796_LV,0.4,0.0115,0.03831122550898105,,0.4 MVA 10/0.4 kV
Transformer_lv_grid_121797_1,BusBar_mvgd_2915_lvgd_121797_MV,BusBar_mvgd_2915_lvgd_121797_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_121798_1,BusBar_mvgd_2915_lvgd_121798_MV,BusBar_mvgd_2915_lvgd_121798_LV,0.16,0.0146875,0.037205877811845804,,0.16 MVA 10/0.4 kV
Transformer_lv_grid_121799_1,BusBar_mvgd_2915_lvgd_121799_MV,BusBar_mvgd_2915_lvgd_121799_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_370498_1,BusBar_mvgd_2915_lvgd_370498_MV,BusBar_mvgd_2915_lvgd_370498_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_121829_1,BusBar_mvgd_2915_lvgd_121829_MV,BusBar_mvgd_2915_lvgd_121829_LV,0.25,0.013,0.037828560638755476,,0.25 MVA 10/0.4 kV
Transformer_lv_grid_121837_1,BusBar_mvgd_2915_lvgd_121837_MV,BusBar_mvgd_2915_lvgd_121837_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_121838_1,BusBar_mvgd_2915_lvgd_121838_MV,BusBar_mvgd_2915_lvgd_121838_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_121839_1,BusBar_mvgd_2915_lvgd_121839_MV,BusBar_mvgd_2915_lvgd_121839_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_121840_1,BusBar_mvgd_2915_lvgd_121840_MV,BusBar_mvgd_2915_lvgd_121840_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_496306_1,BusBar_mvgd_2915_lvgd_496306_MV,BusBar_mvgd_2915_lvgd_496306_LV,0.25,0.013,0.037828560638755476,,0.25 MVA 10/0.4 kV
Transformer_lv_grid_121998_1,BusBar_mvgd_2915_lvgd_121998_MV,BusBar_mvgd_2915_lvgd_121998_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_121999_1,BusBar_mvgd_2915_lvgd_121999_MV,BusBar_mvgd_2915_lvgd_121999_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_368714_1,BusBar_mvgd_2915_lvgd_368714_MV,BusBar_mvgd_2915_lvgd_368714_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_122215_1,BusBar_mvgd_2915_lvgd_122215_MV,BusBar_mvgd_2915_lvgd_122215_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_511084_1,BusBar_mvgd_2915_lvgd_511084_MV,BusBar_mvgd_2915_lvgd_511084_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_511085_1,BusBar_mvgd_2915_lvgd_511085_MV,BusBar_mvgd_2915_lvgd_511085_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_511086_1,BusBar_mvgd_2915_lvgd_511086_MV,BusBar_mvgd_2915_lvgd_511086_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_122223_1,BusBar_mvgd_2915_lvgd_122223_MV,BusBar_mvgd_2915_lvgd_122223_LV,0.4,0.0115,0.03831122550898105,,0.4 MVA 10/0.4 kV
Transformer_lv_grid_369192_1,BusBar_mvgd_2915_lvgd_369192_MV,BusBar_mvgd_2915_lvgd_369192_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_122257_1,BusBar_mvgd_2915_lvgd_122257_MV,BusBar_mvgd_2915_lvgd_122257_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_122293_1,BusBar_mvgd_2915_lvgd_122293_MV,BusBar_mvgd_2915_lvgd_122293_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_122294_1,BusBar_mvgd_2915_lvgd_122294_MV,BusBar_mvgd_2915_lvgd_122294_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_122295_1,BusBar_mvgd_2915_lvgd_122295_MV,BusBar_mvgd_2915_lvgd_122295_LV,0.16,0.0146875,0.037205877811845804,,0.16 MVA 10/0.4 kV
Transformer_lv_grid_370499_1,BusBar_mvgd_2915_lvgd_370499_MV,BusBar_mvgd_2915_lvgd_370499_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_369337_1,BusBar_mvgd_2915_lvgd_369337_MV,BusBar_mvgd_2915_lvgd_369337_LV,0.25,0.013,0.037828560638755476,,0.25 MVA 10/0.4 kV
Transformer_lv_grid_122325_1,BusBar_mvgd_2915_lvgd_122325_MV,BusBar_mvgd_2915_lvgd_122325_LV,0.25,0.013,0.037828560638755476,,0.25 MVA 10/0.4 kV
Transformer_lv_grid_122406_1,BusBar_mvgd_2915_lvgd_122406_MV,BusBar_mvgd_2915_lvgd_122406_LV,0.25,0.013,0.037828560638755476,,0.25 MVA 10/0.4 kV
Transformer_lv_grid_369327_1,BusBar_mvgd_2915_lvgd_369327_MV,BusBar_mvgd_2915_lvgd_369327_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_122445_1,BusBar_mvgd_2915_lvgd_122445_MV,BusBar_mvgd_2915_lvgd_122445_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_122511_1,BusBar_mvgd_2915_lvgd_122511_MV,BusBar_mvgd_2915_lvgd_122511_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_509004_1,BusBar_mvgd_2915_lvgd_509004_MV,BusBar_mvgd_2915_lvgd_509004_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_124863_1,BusBar_mvgd_2915_lvgd_124863_MV,BusBar_mvgd_2915_lvgd_124863_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_124864_1,BusBar_mvgd_2915_lvgd_124864_MV,BusBar_mvgd_2915_lvgd_124864_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_124865_1,BusBar_mvgd_2915_lvgd_124865_MV,BusBar_mvgd_2915_lvgd_124865_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_124934_1,BusBar_mvgd_2915_lvgd_124934_MV,BusBar_mvgd_2915_lvgd_124934_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_125234_1,BusBar_mvgd_2915_lvgd_125234_MV,BusBar_mvgd_2915_lvgd_125234_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_125328_1,BusBar_mvgd_2915_lvgd_125328_MV,BusBar_mvgd_2915_lvgd_125328_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_125329_1,BusBar_mvgd_2915_lvgd_125329_MV,BusBar_mvgd_2915_lvgd_125329_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_125330_1,BusBar_mvgd_2915_lvgd_125330_MV,BusBar_mvgd_2915_lvgd_125330_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_125331_1,BusBar_mvgd_2915_lvgd_125331_MV,BusBar_mvgd_2915_lvgd_125331_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_138608_1,BusBar_mvgd_2915_lvgd_138608_MV,BusBar_mvgd_2915_lvgd_138608_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_138609_1,BusBar_mvgd_2915_lvgd_138609_MV,BusBar_mvgd_2915_lvgd_138609_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_138610_1,BusBar_mvgd_2915_lvgd_138610_MV,BusBar_mvgd_2915_lvgd_138610_LV,0.4,0.0115,0.03831122550898105,,0.4 MVA 10/0.4 kV
Transformer_lv_grid_138620_1,BusBar_mvgd_2915_lvgd_138620_MV,BusBar_mvgd_2915_lvgd_138620_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_138664_1,BusBar_mvgd_2915_lvgd_138664_MV,BusBar_mvgd_2915_lvgd_138664_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_138665_1,BusBar_mvgd_2915_lvgd_138665_MV,BusBar_mvgd_2915_lvgd_138665_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_138666_1,BusBar_mvgd_2915_lvgd_138666_MV,BusBar_mvgd_2915_lvgd_138666_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_369722_1,BusBar_mvgd_2915_lvgd_369722_MV,BusBar_mvgd_2915_lvgd_369722_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_138751_1,BusBar_mvgd_2915_lvgd_138751_MV,BusBar_mvgd_2915_lvgd_138751_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_138752_1,BusBar_mvgd_2915_lvgd_138752_MV,BusBar_mvgd_2915_lvgd_138752_LV,0.16,0.0146875,0.037205877811845804,,0.16 MVA 10/0.4 kV
Transformer_lv_grid_138753_1,BusBar_mvgd_2915_lvgd_138753_MV,BusBar_mvgd_2915_lvgd_138753_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_138754_1,BusBar_mvgd_2915_lvgd_138754_MV,BusBar_mvgd_2915_lvgd_138754_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_138755_1,BusBar_mvgd_2915_lvgd_138755_MV,BusBar_mvgd_2915_lvgd_138755_LV,0.25,0.013,0.037828560638755476,,0.25 MVA 10/0.4 kV
Transformer_lv_grid_138756_1,BusBar_mvgd_2915_lvgd_138756_MV,BusBar_mvgd_2915_lvgd_138756_LV,0.16,0.0146875,0.037205877811845804,,0.16 MVA 10/0.4 kV
Transformer_lv_grid_138757_1,BusBar_mvgd_2915_lvgd_138757_MV,BusBar_mvgd_2915_lvgd_138757_LV,0.25,0.013,0.037828560638755476,,0.25 MVA 10/0.4 kV
Transformer_lv_grid_138758_1,BusBar_mvgd_2915_lvgd_138758_MV,BusBar_mvgd_2915_lvgd_138758_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_138759_1,BusBar_mvgd_2915_lvgd_138759_MV,BusBar_mvgd_2915_lvgd_138759_LV,0.4,0.0115,0.03831122550898105,,0.4 MVA 10/0.4 kV
Transformer_lv_grid_138804_1,BusBar_mvgd_2915_lvgd_138804_MV,BusBar_mvgd_2915_lvgd_138804_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_138805_1,BusBar_mvgd_2915_lvgd_138805_MV,BusBar_mvgd_2915_lvgd_138805_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_368690_1,BusBar_mvgd_2915_lvgd_368690_MV,BusBar_mvgd_2915_lvgd_368690_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_369666_1,BusBar_mvgd_2915_lvgd_369666_MV,BusBar_mvgd_2915_lvgd_369666_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_139089_1,BusBar_mvgd_2915_lvgd_139089_MV,BusBar_mvgd_2915_lvgd_139089_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_139090_1,BusBar_mvgd_2915_lvgd_139090_MV,BusBar_mvgd_2915_lvgd_139090_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_139091_1,BusBar_mvgd_2915_lvgd_139091_MV,BusBar_mvgd_2915_lvgd_139091_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_139092_1,BusBar_mvgd_2915_lvgd_139092_MV,BusBar_mvgd_2915_lvgd_139092_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_369717_1,BusBar_mvgd_2915_lvgd_369717_MV,BusBar_mvgd_2915_lvgd_369717_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_139302_1,BusBar_mvgd_2915_lvgd_139302_MV,BusBar_mvgd_2915_lvgd_139302_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_139303_1,BusBar_mvgd_2915_lvgd_139303_MV,BusBar_mvgd_2915_lvgd_139303_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_139304_1,BusBar_mvgd_2915_lvgd_139304_MV,BusBar_mvgd_2915_lvgd_139304_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
Transformer_lv_grid_370974_1,BusBar_mvgd_2915_lvgd_370974_MV,BusBar_mvgd_2915_lvgd_370974_LV,0.1,0.0175,0.035968736424845396,,0.1 MVA 10/0.4 kV
